ref,text,translated,similarity_score,source_zip_file,language_pair,source_lang,target_lang,model,file_path,similarity_score_pct
"So the king said to them, “Who could possibly handle this better than Joseph? After all, the Spirit of God is with him.”","Ka Firawuna daa bɔh’ o kpambaliba maa, “Ti ni tooi nya ninvuɣ’ so ka o be kaman Naawuni Shia ni be do’ so ni ŋɔ?”","The Pharaoh asked his minister, “Have you not come across a man who claims to be a prophet like the one we have heard about?”",0.49235004,output_23092025,dag-eng,dag,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_llama-4-maverick-17b-128e-instruct.csv,49.235003999999996
But streams came up from the ground and watered the earth.,amaa kom daa puhiri yirila tiŋ’ na m-mahigiri tiŋgbani zaa.,My mother does not like it when I go to play outside.,0.028214918,output_23092025,dag-eng,dag,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_llama-4-maverick-17b-128e-instruct.csv,2.8214918
"Then you can take it to him, so he can eat it and give you his blessing before he dies.”","ka a zaŋ li ti ti a ba ka o di, ka niŋ alibarika niŋ a ni pɔi ka naanyi kpi.”","“You will tie it well and put it in a bag, then you will go along the road and give it to Naanyii Kpi.”",0.42678308,output_23092025,dag-eng,dag,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_llama-4-maverick-17b-128e-instruct.csv,42.678308
"and he told her: “Your two sons will become two separate nations. The younger of the two will be stronger, and the older son will be his servant.”","Ka Yawɛ daa yɛl’ o, “Zuliya ayi m-be a pul’ maa ni. Niriba ayi ka a ti yɛn dɔɣi, ka bɛ ni ti woligi. Yino ni ti mali kpiɔŋ gari yino; ka kpɛm’ ni ti ŋmaligi jɛm biasani.”","“Zuliya is my mother, and she is the one who gave birth to me. Niriba is my father, and he is the one who gave me life. I have no other mother or father; I have only one mother and one father.”",0.568462,output_23092025-2,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,56.8462
“No!” the Lord answered. “Anyone who kills you will be punished seven times worse than I am punishing you.” So the Lord put a mark on Cain to warn everyone not to kill him.,"Ka Yawɛ daa yɛl’ o, “Di ku niŋ lala. So yi ku nyin’ Keen, bɛn’ kum’ niriba ayopɔin yo a kubu maa samli.” Ka Yawɛ daa dalim Keen ni di chɛ ka so ti nya o, ka ku ku o.","Ka Yawɛ said to him, “Take this money. So you will give it to Keen, and he will give it to the people who are in need.” Ka Yawɛ then gave Keen the money and told him to give it to the people who needed it.",0.14912434,output_23092025-2,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,14.912434
he told everyone that his wife Sarah was his sister. So King Abimelech of Gerar had Sarah brought to him.,Ka Ibrahimma daa ti yɛli ni o paɣ’ Zara nyɛla o tizɔpaɣa. Ka Gɛra Naa Abimilɛk daa tim ti zaŋ Zara na.,And Ibrahim said that he had married Zara as his wife. And Gera Naa Abimilɛk also took Zara.,0.58482444,output_23092025-2,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,58.482444
"“Don't you know what you've done?” Abimelech exclaimed. “If someone had slept with her, you would have made our whole nation guilty!”","Ka Abimilɛk daa bɔh’ o, “Tuun’ bɔ ka a lee tum ti maa? Di pa shɛli ka yaŋɔnim’ ni so di zaŋ a paɣ’ maa dɔni. A naan chɛ ka di taali ʒin’ ti zuɣu.”","“Abimilek, I have come to tell you something. I have a message for you. I have come to tell you something important. I have come to tell you something that will benefit you.”",0.46758702,output_23092025-2,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,46.758702
"While Jacob was still talking with the men, his cousin Rachel came up with her father's sheep.","Yaakubu mini ba ni daa na kul tɔɣisiri saha shɛli maa, ka Reechɛl taɣ’ o ba piɛri paa’ na; dama ŋuna n-daa guli ba.","Yaakubu said to me, ""I will give you a gift, Reechɛl, because you have been good to me.""",0.1562675,output_23092025-2,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,15.626750000000001
"and he told her: “Your two sons will become two separate nations. The younger of the two will be stronger, and the older son will be his servant.”","Ka Yawɛ daa yɛl’ o, “Zuliya ayi m-be a pul’ maa ni. Niriba ayi ka a ti yɛn dɔɣi, ka bɛ ni ti woligi. Yino ni ti mali kpiɔŋ gari yino; ka kpɛm’ ni ti ŋmaligi jɛm biasani.”","“Zuliya is my mother, and she is the one who gave birth to me. Niriba is my father, and he is the one who gave me life. I have no other mother or father; I have only one mother and one father.”",0.568462,output_23092025,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,56.8462
“No!” the Lord answered. “Anyone who kills you will be punished seven times worse than I am punishing you.” So the Lord put a mark on Cain to warn everyone not to kill him.,"Ka Yawɛ daa yɛl’ o, “Di ku niŋ lala. So yi ku nyin’ Keen, bɛn’ kum’ niriba ayopɔin yo a kubu maa samli.” Ka Yawɛ daa dalim Keen ni di chɛ ka so ti nya o, ka ku ku o.","Ka Yawɛ said to him, “Take this money. So you will give it to Keen, and he will give it to the people who are in need.” Ka Yawɛ then gave Keen the money and told him to give it to the people who needed it.",0.14912434,output_23092025,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,14.912434
he told everyone that his wife Sarah was his sister. So King Abimelech of Gerar had Sarah brought to him.,Ka Ibrahimma daa ti yɛli ni o paɣ’ Zara nyɛla o tizɔpaɣa. Ka Gɛra Naa Abimilɛk daa tim ti zaŋ Zara na.,And Ibrahim said that he had married Zara as his wife. And Gera Naa Abimilɛk also took Zara.,0.58482444,output_23092025,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,58.482444
"“Don't you know what you've done?” Abimelech exclaimed. “If someone had slept with her, you would have made our whole nation guilty!”","Ka Abimilɛk daa bɔh’ o, “Tuun’ bɔ ka a lee tum ti maa? Di pa shɛli ka yaŋɔnim’ ni so di zaŋ a paɣ’ maa dɔni. A naan chɛ ka di taali ʒin’ ti zuɣu.”","“Abimilek, I have come to tell you something. I have a message for you. I have come to tell you something important. I have come to tell you something that will benefit you.”",0.46758702,output_23092025,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,46.758702
"While Jacob was still talking with the men, his cousin Rachel came up with her father's sheep.","Yaakubu mini ba ni daa na kul tɔɣisiri saha shɛli maa, ka Reechɛl taɣ’ o ba piɛri paa’ na; dama ŋuna n-daa guli ba.","Yaakubu said to me, ""I will give you a gift, Reechɛl, because you have been good to me.""",0.1562675,output_23092025,dag-eng,dag,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/dag-eng/dag-eng_gemma2-9b-it.csv,15.626750000000001
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Mɔ belemgbin Elɔdɩ nwunlin kɛ ngɛlɛfʋɛ'n-mɔ a laka yɩ́'n, ɔ fɛlɩ ɛya kpa. Ɔ tɩtɩlɩ cɩan'n mɔ ngɛlɛfʋɛ'n-mɔ nwunlin nzalama'n dede a, anɩn ɔ'a nwun kɛ batʋnman'n ka kaan di afʋɛ nnyuan. Yɩ́ ti, ɔ kɔ sʋan yɩ́ nzalafʋ'n-mɔ Betelehɛmʋn nʋn kulo'n-mɔ kʋalaa mɔ bɛ mantan mantan yɩ́'n-mɔ asʋ kɛ bɛ hɔ́ hún mmatʋnman mmelenzua mɔ b'a li afʋɛ nnyuan'n, ɔ nʋn bɛ́ mɔ bɛ lili man afʋɛ nnyuan'n kʋalaatin.","When Herod the king heard this, he was troubled, and all Jerusalem with him; because he feared the wise men.  And he gathered all the chief priests and scribes of the people together, and demanded of them where Christ was to be born. And they said unto him, In Bethlehem of Judaea: for thus it is written by the prophet, And thou Bethlehem, in the land of Juda, art not the least among the princes of Juda: for out of thee shall come a Governor, that shall rule my people Israel. Then Herod, when he had secretly called the wise men, inquired of them diligently what time the star appeared. And he said unto them, Go and search diligently for the young child; and when ye have found him, bring me tidings, that I also may come and worship him.",0.5339701,output_23092025-2,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,53.39701
"John the Baptist did not go around eating and drinking, and you said, “That man has a demon in him!”","“Afɩ Zʋan walɩ a, ɔ'a nni man yɩ́ nʋan nun ɛsɛ ɔ'a nnʋn man nzan. Menian'n-mɔ nwan: ‘Wawɛ ɛtɛ wɔ yɩ́ nun.’","If you want to go, you should go alone. I don't want to go with you. I said to him: 'Go alone.'",0.22413035,output_23092025-2,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,22.413035
"He promised to pay them what was fair, if they would work in his vineyard.","Ɔ kɔ han kɔ hele bɛ́ kɛ: ‘Ɛmɔ kʋsʋ hɔ́ lí junman mɩ́n ebo nɩn asʋ nán yɩ́ nwʋn ahatua m'ɔ sɛ fata'n, mɩ́n 'fa mɩn man ɛmɔ.’",He said to them: 'Let us go and see what is happening there. We have heard that a great multitude of people have gathered there. We will go and see for ourselves.',0.28514433,output_23092025-2,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,28.514433
"Jesus left and went into one of their synagogues,","Bɛ hanlɩn ɛhɩ m'ɔ yuelɩ'n, Zozi fi ɛbɛlɛ yɩ́ nʋan y'ɔ le bɛ́ asɔnɩn sua nɩn anun.","I have heard that you are a good person, Zozi, and that you have a good heart.",0.10596366,output_23092025-2,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,10.596366
"Don't be ashamed of me and my message among these unfaithful and sinful people! If you are, the Son of Man will be ashamed of you when he comes in the glory of his Father with the holy angels.","Ajulisʋ ɛtɛfʋɛ menian ɛhɩ-mɔ mɔ bɛ nzulo man Nyanmɩan'n, bɛ́ afian, wɔ́ mɔ ɛ kɔ sa mɩ́n nʋn mɩ́n ɛjɔlɛ nɩn anwʋn nyian'n, *Mân Baa'n kʋsʋ, mɛlɛ m'ɔ nʋn yɩ́ nyanmɩansʋ anwʋntɩɛ mmɔfʋɛ'n-mɔ 'ba sa bɛ ba Nyanmɩan anunminnyanmʋn nɩn anun'n, wɔ́ nwʋn 'ba yɔ yɩ́ nyian.”","When I went to Nyanmɩan's house, I saw that he was sitting with his people, and they were all laughing and talking. Then, Mân Baa' said, ""My people, let us go and greet Nyanmɩan, and let us tell him that we have come to see him. We will go and greet him.""",0.19857594,output_23092025-2,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,19.857594
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Mɔ belemgbin Elɔdɩ nwunlin kɛ ngɛlɛfʋɛ'n-mɔ a laka yɩ́'n, ɔ fɛlɩ ɛya kpa. Ɔ tɩtɩlɩ cɩan'n mɔ ngɛlɛfʋɛ'n-mɔ nwunlin nzalama'n dede a, anɩn ɔ'a nwun kɛ batʋnman'n ka kaan di afʋɛ nnyuan. Yɩ́ ti, ɔ kɔ sʋan yɩ́ nzalafʋ'n-mɔ Betelehɛmʋn nʋn kulo'n-mɔ kʋalaa mɔ bɛ mantan mantan yɩ́'n-mɔ asʋ kɛ bɛ hɔ́ hún mmatʋnman mmelenzua mɔ b'a li afʋɛ nnyuan'n, ɔ nʋn bɛ́ mɔ bɛ lili man afʋɛ nnyuan'n kʋalaatin.","When Herod the king heard this, he was troubled, and all Jerusalem with him; because he feared the wise men.  And he gathered all the chief priests and scribes of the people together, and demanded of them where Christ was to be born. And they said unto him, In Bethlehem of Judaea: for thus it is written by the prophet, And thou Bethlehem, in the land of Juda, art not the least among the princes of Juda: for out of thee shall come a Governor, that shall rule my people Israel. Then Herod, when he had secretly called the wise men, inquired of them diligently what time the star appeared. And he said unto them, Go and search diligently for the young child; and when ye have found him, bring me tidings, that I also may come and worship him.",0.5339701,output_23092025,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,53.39701
"John the Baptist did not go around eating and drinking, and you said, “That man has a demon in him!”","“Afɩ Zʋan walɩ a, ɔ'a nni man yɩ́ nʋan nun ɛsɛ ɔ'a nnʋn man nzan. Menian'n-mɔ nwan: ‘Wawɛ ɛtɛ wɔ yɩ́ nun.’","If you want to go, you should go alone. I don't want to go with you. I said to him: 'Go alone.'",0.22413035,output_23092025,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,22.413035
"He promised to pay them what was fair, if they would work in his vineyard.","Ɔ kɔ han kɔ hele bɛ́ kɛ: ‘Ɛmɔ kʋsʋ hɔ́ lí junman mɩ́n ebo nɩn asʋ nán yɩ́ nwʋn ahatua m'ɔ sɛ fata'n, mɩ́n 'fa mɩn man ɛmɔ.’",He said to them: 'Let us go and see what is happening there. We have heard that a great multitude of people have gathered there. We will go and see for ourselves.',0.28514433,output_23092025,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,28.514433
"Jesus left and went into one of their synagogues,","Bɛ hanlɩn ɛhɩ m'ɔ yuelɩ'n, Zozi fi ɛbɛlɛ yɩ́ nʋan y'ɔ le bɛ́ asɔnɩn sua nɩn anun.","I have heard that you are a good person, Zozi, and that you have a good heart.",0.10596366,output_23092025,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,10.596366
"Don't be ashamed of me and my message among these unfaithful and sinful people! If you are, the Son of Man will be ashamed of you when he comes in the glory of his Father with the holy angels.","Ajulisʋ ɛtɛfʋɛ menian ɛhɩ-mɔ mɔ bɛ nzulo man Nyanmɩan'n, bɛ́ afian, wɔ́ mɔ ɛ kɔ sa mɩ́n nʋn mɩ́n ɛjɔlɛ nɩn anwʋn nyian'n, *Mân Baa'n kʋsʋ, mɛlɛ m'ɔ nʋn yɩ́ nyanmɩansʋ anwʋntɩɛ mmɔfʋɛ'n-mɔ 'ba sa bɛ ba Nyanmɩan anunminnyanmʋn nɩn anun'n, wɔ́ nwʋn 'ba yɔ yɩ́ nyian.”","When I went to Nyanmɩan's house, I saw that he was sitting with his people, and they were all laughing and talking. Then, Mân Baa' said, ""My people, let us go and greet Nyanmɩan, and let us tell him that we have come to see him. We will go and greet him.""",0.19857594,output_23092025,any-eng,any,eng,gemma2-9b-it,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_gemma2-9b-it.csv,19.857594
"He came back and found his disciples sleeping. So he said to Peter, “Can't any of you stay awake with me for just one hour?","M'ɔ yɔlɩ asɔnɩn'n yuelɩ'n, ɔ kɔ sa kɔ a yɩ́ menian nsan'n-mɔ anwʋn ɛbɛlɛ. Ɔ 'ba ju a, anɩn bɛ lɛ dafɩ. Zozi kɔ fɛlɛ Pɩɛlɩ, yɩ́ nwan: “Ɛmɔ a ngʋala man mɩ́n nʋn asɩ tanlan dɔhyʋɩlɩ kʋnmgba cein?","When the child of the hunter comes back from the bush, he brings meat for everyone to eat. If he doesn’t come, we will go hungry. So said Pieli, asking: “Is it not this that makes me refuse to let my son go hunting in the deep forest?”",0.32350904,output_23092025-2,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,32.350904
"Jesus said to his disciples, “I tell you, it's terribly hard for rich people to get into the kingdom of heaven!","Ɛhɩ, Zozi kɔ han kɔ hele yɩ́ menian'n-mɔ kɛ: “Mɩɩn kan yɩ́ ananhɔlɛ mɩn kele ɛmɔ kɛ sʋanlan m'ɔ kɔ nyan yɩ́ nwʋn'n, Anwunno Belemgbin Mân nɩn anun ɛlɔ ɛwʋlʋɛ yɔ sɩ kpa man yɩ́.","Then Zozi came and said to me: “I have seen that my elder sister has given birth to a child, and Anwunno Belemgbin Man has taken the child and said it is his.",0.09814441,output_23092025-2,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,9.814441
"Jesus replied, “We must go to the nearby towns, so that I can tell the good news to those people. This is why I have come.”","Zozi kukuli yɩ́ nʋan sʋ a, yɩ́ nwan: “Ɛmɔ mán yɛ hɔ́ kulo'n-mɔ mɔ bɛ mantan mantan ɛwa'n-mɔ asʋ. Ɔ fata kɛ mɩn kan Nyanmɩan Anʋan Ɛjɔlɛ ɛlɔhan kʋsʋ. Ɛhɩ ati yɛ̂ ɔ man n vi kulo nɩn anun m'an fite ɔ.”","When the sun was setting, he said: “Do not let the sun set on your anger, and do not give the devil a foothold. Instead, be kind and compassionate to one another, forgiving each other, just as in Christ God forgave you.”",0.4659087,output_23092025-2,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,46.59087
"“Here is my chosen servant! I love him, and he pleases me. I will give him my Spirit, and he will bring justice to the nations.","Nɩan, mɩ́n akʋa'n mɔ m'an yɩ yɩ́'n, mɩn kulo yɩ́ m'an fa mɩ́n lʋa'n kʋalaa m'an wula yɩ́ nun. Mɩn 'fa mɩ́n Wawɛ'n mɩn wula yɩ́ nun, ɔ 'kan mɩ́n ndɛɛ ebua nɩn anwʋn ɛjɔlɛ ɔ kele mân mân'n-mɔ.","Now, if I had known that this would happen, I would have taken my things and gone far away from this place. I left my Wawɛ and came to this place, and now I am suffering every day because of what I did.",0.31895515,output_23092025-2,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,31.895515000000003
"Jesus answered, “I have just one question to ask you. If you answer it, I will tell you where I got the right to do these things.","Zozi nwan: “Mɩn 'bisa ɛmɔ kosuan kʋn. Sɛ ɛmɔ tu yɩ́ nʋan an, mɩ́n kʋsʋ mɩn 'kele ɛmɔ sʋanlan'n m'ɔ man mɩ́n tunmin maan mɩn yɔ ninnge sʋa-mɔ'n.","My child: “I asked that woman for some. If that woman gives me some, I will take it and I will give it to my husband so that he will give me some money and I will buy fish for us.”",0.21181646,output_23092025-2,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,21.181646
"He came back and found his disciples sleeping. So he said to Peter, “Can't any of you stay awake with me for just one hour?","M'ɔ yɔlɩ asɔnɩn'n yuelɩ'n, ɔ kɔ sa kɔ a yɩ́ menian nsan'n-mɔ anwʋn ɛbɛlɛ. Ɔ 'ba ju a, anɩn bɛ lɛ dafɩ. Zozi kɔ fɛlɛ Pɩɛlɩ, yɩ́ nwan: “Ɛmɔ a ngʋala man mɩ́n nʋn asɩ tanlan dɔhyʋɩlɩ kʋnmgba cein?","When the child of the hunter comes back from the bush, he brings meat for everyone to eat. If he doesn’t come, we will go hungry. So said Pieli, asking: “Is it not this that makes me refuse to let my son go hunting in the deep forest?”",0.32350904,output_23092025,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,32.350904
"Jesus said to his disciples, “I tell you, it's terribly hard for rich people to get into the kingdom of heaven!","Ɛhɩ, Zozi kɔ han kɔ hele yɩ́ menian'n-mɔ kɛ: “Mɩɩn kan yɩ́ ananhɔlɛ mɩn kele ɛmɔ kɛ sʋanlan m'ɔ kɔ nyan yɩ́ nwʋn'n, Anwunno Belemgbin Mân nɩn anun ɛlɔ ɛwʋlʋɛ yɔ sɩ kpa man yɩ́.","Then Zozi came and said to me: “I have seen that my elder sister has given birth to a child, and Anwunno Belemgbin Man has taken the child and said it is his.",0.09814441,output_23092025,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,9.814441
"Jesus replied, “We must go to the nearby towns, so that I can tell the good news to those people. This is why I have come.”","Zozi kukuli yɩ́ nʋan sʋ a, yɩ́ nwan: “Ɛmɔ mán yɛ hɔ́ kulo'n-mɔ mɔ bɛ mantan mantan ɛwa'n-mɔ asʋ. Ɔ fata kɛ mɩn kan Nyanmɩan Anʋan Ɛjɔlɛ ɛlɔhan kʋsʋ. Ɛhɩ ati yɛ̂ ɔ man n vi kulo nɩn anun m'an fite ɔ.”","When the sun was setting, he said: “Do not let the sun set on your anger, and do not give the devil a foothold. Instead, be kind and compassionate to one another, forgiving each other, just as in Christ God forgave you.”",0.4659087,output_23092025,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,46.59087
"“Here is my chosen servant! I love him, and he pleases me. I will give him my Spirit, and he will bring justice to the nations.","Nɩan, mɩ́n akʋa'n mɔ m'an yɩ yɩ́'n, mɩn kulo yɩ́ m'an fa mɩ́n lʋa'n kʋalaa m'an wula yɩ́ nun. Mɩn 'fa mɩ́n Wawɛ'n mɩn wula yɩ́ nun, ɔ 'kan mɩ́n ndɛɛ ebua nɩn anwʋn ɛjɔlɛ ɔ kele mân mân'n-mɔ.","Now, if I had known that this would happen, I would have taken my things and gone far away from this place. I left my Wawɛ and came to this place, and now I am suffering every day because of what I did.",0.31895515,output_23092025,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,31.895515000000003
"Jesus answered, “I have just one question to ask you. If you answer it, I will tell you where I got the right to do these things.","Zozi nwan: “Mɩn 'bisa ɛmɔ kosuan kʋn. Sɛ ɛmɔ tu yɩ́ nʋan an, mɩ́n kʋsʋ mɩn 'kele ɛmɔ sʋanlan'n m'ɔ man mɩ́n tunmin maan mɩn yɔ ninnge sʋa-mɔ'n.","My child: “I asked that woman for some. If that woman gives me some, I will take it and I will give it to my husband so that he will give me some money and I will buy fish for us.”",0.21181646,output_23092025,any-eng,any,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_kimi-k2-instruct-0905.csv,21.181646
"Above his head they put a sign that told why he was nailed there. It read, “This is Jesus, the King of the Jews.”","Like mɔ yɩ́ ti yɛ̂ bɛ lɛ kun yɩ́'n, b'a hɛlɛ b'a bɔ yɩ́ ti sʋ ɛbɛlɛ kɛ: “Sʋanlan ɛhɩ li Zozi. Ɔ tɩ Zufʋ'n-mɔ belemgbin.”","Like the one who spoke, he said to them: ""The woman is Zozi. He is the leader of Zufvn-mo.""",0.26350534,output_23092025-2,any-eng,any,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_qwen3-32b.csv,26.350533999999996
"After Jesus had placed his hands on the children, he left. A Rich Young Man (Mark","Zozi falɩ yɩ́ sa'n-mɔ fualɩ bɛ́ nwʋn yuelɩ, yɩ́ nzin y'ɔ fi ɛbɛlɛ ɔ hɔlɩ ɔ. Kpafɛlɛ esikafʋɛ nɩn anwʋn ɛjɔlɛ'n (Maakɩ","Zozi fal y is sa 'n-mɔ fual bɛ nw n yuel, y nzin y'ɔ fi ɛbɛlɛ ɔ hɔl ɔ. Kpafɛlɛ esikafʋɛ n n anw ɛjɔlɛ'n (Maak",0.05446754,output_23092025-2,any-eng,any,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_qwen3-32b.csv,5.446754
"“An enemy did this,” he replied. His servants then asked, “Do you want us to go out and pull up the weeds?”","“Mɩnlɩan'n nwan: ‘Kpɔfʋɛ bie yɛ̂ ɔ'a li junman sɔ nɩn ɔ.’ “Ɛhɩ a, ajunmanfʋ'n-mɔ kɔ bisa yɩ́ kɛ: ‘Ɛ kulo kɛ yɛ hɔ́ tútu ndile ɛtɛ nɩn ɔ?’","Minlians said: ""The issue is not yet resolved."" ""But the people replied: ""What is the problem that you are causing this delay?""",0.26109403,output_23092025-2,any-eng,any,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_qwen3-32b.csv,26.109402999999997
"When they opened their eyes, they saw only Jesus.","Bɛ 'kuku bɛ́ ti sʋ a, sʋanlan fɩ́ɩ́ nnʋn man ɛbɛlɛ kɛ Zozi angʋnmɩn ala.","The great kuku speaks the truth, the sʋanlan fɩ́ɩ́ nnʋn man has chosen Zozi as the angʋnmɩn ala.",0.16861323,output_23092025-2,any-eng,any,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_qwen3-32b.csv,16.861323
At noon the sky turned dark and stayed that way until three o'clock.,"Mɔ sɛnzɛ'n jinlanlɩn bɛ́ ti afian'n, awosin wulalɩ mân nɩn anun lɩka kʋalaa dede ɔ juli nɔsʋba dɔɛ nsan.",Translation not possible,0.03595271,output_23092025-2,any-eng,any,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_qwen3-32b.csv,3.595271
"Above his head they put a sign that told why he was nailed there. It read, “This is Jesus, the King of the Jews.”","Like mɔ yɩ́ ti yɛ̂ bɛ lɛ kun yɩ́'n, b'a hɛlɛ b'a bɔ yɩ́ ti sʋ ɛbɛlɛ kɛ: “Sʋanlan ɛhɩ li Zozi. Ɔ tɩ Zufʋ'n-mɔ belemgbin.”","Like the one who spoke, he said to them: ""The woman is Zozi. He is the leader of Zufvn-mo.""",0.26350534,output_23092025,any-eng,any,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_qwen3-32b.csv,26.350533999999996
"After Jesus had placed his hands on the children, he left. A Rich Young Man (Mark","Zozi falɩ yɩ́ sa'n-mɔ fualɩ bɛ́ nwʋn yuelɩ, yɩ́ nzin y'ɔ fi ɛbɛlɛ ɔ hɔlɩ ɔ. Kpafɛlɛ esikafʋɛ nɩn anwʋn ɛjɔlɛ'n (Maakɩ","Zozi fal y is sa 'n-mɔ fual bɛ nw n yuel, y nzin y'ɔ fi ɛbɛlɛ ɔ hɔl ɔ. Kpafɛlɛ esikafʋɛ n n anw ɛjɔlɛ'n (Maak",0.05446754,output_23092025,any-eng,any,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/any-eng/any-eng_qwen3-32b.csv,5.446754
