verse_number,english_verse,translation_verse
13,"Others made fun of the Lord's followers and said, “They are drunk.” Peter Speaks to the Crowd","Shi mɛi komɛi hu ye fɛo amɛkɛɛ, “Dãa dɔkɔdɔkɔ etɔrɔ amɛ.” Petro shiɛmɔ yɛ Mumɔ Krɔŋkrɔŋ fɔsemɔ gbi lɛ nɔ"
14,"Peter stood with the eleven apostles and spoke in a loud and clear voice to the crowd: Friends and everyone else living in Jerusalem, listen carefully to what I have to say!","Shi Petro kɛ mɛi nyɔŋma kɛ ekome lɛ te shi amɛdamɔ shi, ni ewo egbee nɔ ekɛ asafo lɛ wie ekɛɛ, “Yudahii kɛ mɛi fɛɛ ni yɔɔ Yerusalɛm, nyɛnaa nyɛlea enɛ, ni nyɛboa miwiemɔi lɛ atoi."
15,"You are wrong to think that these people are drunk. After all, it is only nine o'clock in the morning.","Jeee dãa mɛnɛɛmɛi etɔrɔ tamɔ bɔ ni nyɛsusuɔ lɛ, ejaakɛ leebi ŋmɛlɛ nɛɛhu kɛkɛ nɛ;"
16,"But this is what God told the prophet Joel to say,","shi moŋ enɛ ji nɔ ni gbalɔ Yoel wie lɛ akɛ,"
17,"“When the last days come, I will give my Spirit to everyone. Your sons and daughters will prophesy. Your young men will see visions, and your old men will have dreams.","“Nyɔŋmɔ kɛɛ, ‘Ni aaaba mli yɛ naagbee gbii lɛ anɔ akɛ, mafɔse miMumɔ lɛ eko mashwie gbɔmɛi fɛɛ anɔ, ni nyɛbihii kɛ nyɛbiyei lɛ aaagba, ni nyɛblahii lɛ aaana ninai, ni nyɛnukpai lɛ aaala lamɔi."
18,"In those days I will give my Spirit to my servants, both men and women, and they will prophesy.","Ni asaŋ mitsuji hii kɛ mitsuji yei lɛ anɔ hu mafɔse miMumɔ lɛ eko mashwie yɛ nakai gbii lɛ anɔ, ni amɛaagba."
19,“I will work miracles in the sky above and wonders on the earth below. There will be blood and fire and clouds of smoke.,"Ni mahã naakpɛɛnii aba ŋwɛi, ni okadii hu aba shikpɔŋ lɛ nɔ, lá kɛ la kɛ lasu lamɔ."
20,"The sun will turn dark, and the moon will be as red as blood before the great and wonderful day of the Lord appears.","Hulu aaatsɔ̃ duŋ, ni nyɔɔŋtsere aaatsɔ̃ lá, dani Nuŋtsɔ lɛ gbi wulu ni yɔɔ nyam lɛ aaaba."
21,Then the Lord will save everyone who asks for his help.”,"Ni aaaba mli akɛ mɔ fɛɛ mɔ ni aaabo atsɛ Nuŋtsɔ lɛ gbɛi lɛ, aaahere eyiwala.’"
22,"Now, listen to what I have to say about Jesus from Nazareth. God proved he sent Jesus to you by having him work miracles, wonders, and signs. All of you know this.","“Ataamɛi Israelbii, nyɛboa nɛkɛ wiemɔi nɛɛ atoi! Yesu Nazarenyo lɛ ji nuu ni Nyɔŋmɔ kɛ hewalɛ nitsumɔi kɛ naakpɛɛnii kɛ okadii ni etsɔ̃ enine nɔ efee yɛ nyɛteŋ lɛ ye ehe odase etsɔ̃ɔ nyɛ, tamɔ bɔ ni nyɛ diɛŋtsɛ nyɛle lɛ."
23,God had already planned and decided that Jesus would be handed over to you. So you took him and had evil men put him to death on a cross.,"Yesu nɛɛ ni ajie lɛ yɛ Nyɔŋmɔ yiŋtoo kɛ enii ni ele eto lɛ naa ahã lɛ, nyɛtsɔ̃ mɛi ni bɛ mla lɛ anine nɔ nyɛsɛŋ lɛ ni nyɛgbe lɛ."
24,But God set him free from death and raised him to life. Death could not hold him in its power.,"Shi Nyɔŋmɔ tee lɛ shi ni efɛne lɛ kɛjɛ gbele piŋmɔi lɛ amli, akɛni gbele nyɛŋ enaa etsi lɛ."
25,"What David said are really the words of Jesus, “I always see the Lord near me, and I will not be afraid with him at my right side.","Ejaakɛ David wie yɛ ehe ekɛɛ, ‘Minaa Nuŋtsɔ lɛ yɛ mihiɛ daa, ejaakɛ eyɛ mininejurɔ nɔ, koni mikadidãa."
26,"Because of this, my heart will be glad, my words will be joyful, and I will live in hope.","No hewɔ lɛ, mitsui nyɔ̃ mimli ni mililɛi nya, ni asaŋ migbɔmɔtso hu aaajɔɔ ehe yɛ hiɛnɔkãmɔ mli;"
27,"The Lord won't leave me in the grave. I am his holy one, and he won't let my body decay.","ejaakɛ oshiŋ misusuma yɛ gbohiiaje, ni ohaŋ omɔ krɔŋkrɔŋ lɛ ana fitemɔ."
28,"He has shown me the path to life, and he makes me glad by being near me.”","Ohã mile wala gbɛ̃i lɛ, Ni ooowo mi obɔ̃ kɛ miishɛɛ yɛ ohiɛ.’"
29,"My friends, it is right for me to speak to you about our ancestor David. He died and was buried, and his tomb is still here.","“Anyɛmimɛi, makɛɛ nyɛ faŋŋ yɛ blematsɛ David lɛ he akɛ egbo ni afu lɛ, ni asaŋ eyɛ wɔteŋ kɛbashi ŋmɛnɛ."
30,"But David was a prophet, and he knew that God had made a promise he would not break. He had told David someone from his own family would someday be king.","Akɛni gbalɔ ji lɛ ni ele akɛ Nyɔŋmɔ ekã lɛ kitã akɛ emusuŋbii lɛ eko baata esɛi lɛ nɔ hewɔ lɛ,"
31,"David knew this would happen, and so he told us Christ would be raised to life. He said God would not leave him in the grave or let his body decay.",ena eto ni ewie Kristo shitee lɛ he akɛ ashiii esusuma yɛ gbohiiaje ni egbɔmɔtso hu fiteee.
32,All of us can tell you that God has raised Jesus to life!,Nɛkɛ Yesu nɛɛ Nyɔŋmɔ tee lɛ shi; no he odasefoi ji wɔ fɛɛ.
33,"Jesus was taken up to sit at the right side of God, and he was given the Holy Spirit, just as the Father had promised. Jesus is also the one who has given the Spirit to us, and this is what you are now seeing and hearing.","Agbɛnɛ akɛni awo enɔ kɛtee Nyɔŋmɔ ninejurɔ nɔ ni ena Mumɔ Krɔŋkrɔŋ lɛ he shiwoo lɛ kɛjɛ Tsɛ lɛ dɛ̃ŋ hewɔ lɛ, efɔse nɔ ni nyɛnaa ni nyɛnuɔ nɛɛ eshwie shi."
34,"David didn't go up to heaven. So he wasn't talking about himself when he said, “The Lord told my Lord to sit at his right side,","Ejaakɛ David eyaaa ŋwɛi, shi lɛ nɔŋŋ ekɛɛ, ‘Nuŋtsɔ lɛ kɛɛ miNuŋtsɔ lɛ akɛ, ta mininejurɔ nɔ,"
35,until he made my Lord's enemies into a footstool for him.”,kɛyashi beyinɔ ni maŋɔ ohenyɛlɔi lɛ mafee onajiashi maaŋoo.’
36,"Everyone in Israel should then know for certain that God has made Jesus both Lord and Christ, even though you put him to death on a cross.","“No hewɔ lɛ, Israel we lɛ fɛɛ ale krɛdɛɛ akɛ Nyɔŋmɔ eŋɔ nɛkɛ Yesu ni nyɛsɛŋ lɛ nɛɛ efee Nuŋtsɔ kɛ Kristo fɛɛ.”"
37,"When the people heard this, they were very upset. They asked Peter and the other apostles, “Friends, what should we do?”","Shi be ni amɛnu enɛ lɛ, etsurɔ amɛtsuiiaŋ, ni amɛkɛɛ Petro kɛ bɔfoi ni eshwɛ lɛ akɛ, “Anyɛmimɛi, te wɔɔfee tɛŋŋ?”"
38,"Peter said to them, “Turn to God and be baptized, every one of you, in the name of Jesus Christ for the forgiveness of your sins, and you will receive the gift of the Holy Spirit.","Ni Petro kɛɛ amɛ akɛ, “Nyɛtsakea nyɛtsui ni nyɛteŋ mɔ fɛɛ mɔ ahã abaptisi lɛ awo Yesu Kristo gbɛi mli, koni akɛ nyɛhe eshai lɛ afa nyɛ, ni nyɛaana Mumɔ Krɔŋkrɔŋ nɔkeenɔ lɛ."
39,"This promise is for you and your children. It is for everyone our Lord God will choose, no matter where they live.”","Ejaakɛ shiwoo lɛ, nyɛ kɛ nyɛbii, kɛ mɛi fɛɛ ni yɔɔ shɔŋŋ, mɛi abɔ ni Nuŋtsɔ, wɔNyɔŋmɔ lɛ, aaatsɛ kɛaaba lɛ anɔ ni.”"
40,"Peter told them many other things as well. Then he said, “I beg you to save yourselves from what will happen to all these evil people.”","Ni ewie wiemɔi krokomɛi pii ekɛye odase ni ekɛwo amɛ ŋaa akɛ, “Nyɛhãa aherea nyɛyiwala kɛjea yinɔ kɔɔdɔŋ nɛɛ mli.”"
42,"They spent their time learning from the apostles, and they were like family to each other. They also broke bread and prayed together. Life among the Lord's Followers",Ni amɛhiɛ bɔfoi lɛ atsɔ̃ɔmɔ lɛ kɛ naanyobɔɔ lɛ kɛ abolookuumɔ lɛ kɛ sɔlemɔi lɛ amli.
43,Everyone was amazed by the many miracles and wonders that the apostles worked.,"Ni gbeyei mɔ mɔ fɛɛ mɔ, ni atsɔ̃ bɔfoi lɛ anɔ afee naakpɛɛnii kɛ okadii pii."
44,"All the Lord's followers often met together, and they shared everything they had.","Ni mɛi ni heɔ yeɔ lɛ fɛɛ yɛ he kome, ni amɛfee amɛnii fɛɛ ni amɛyɔɔ lɛ fɛɛ ekome;"
45,They would sell their property and possessions and give the money to whoever was in need.,"amɛhɔ̃ɔhɔ̃ɔ amɛshikpɔji kɛ amɛhenii, ni amɛja shika lɛ amɛhã mɛi lɛ fɛɛ bɔ ni he hiaa mɔ fɛɛ mɔ."
46,"Day after day they met together in the temple. They broke bread together in different homes and shared their food happily and freely,","Ni daa gbi lɛ amɛkɛ jwɛŋmɔ kome yaa Sɔlemɔ we lɛ, ni amɛkumɔkumɔɔ aboloo yɛ shĩai, ni amɛkɛ miishɛɛ kɛ tsui krɔŋŋ yeɔ nii,"
47,"while praising God. Everyone liked them, and each day the Lord added to their group others who were being saved.","ni amɛ jieɔ Nyɔŋmɔ yi, ni amɛhiɛ ba nyam yɛ maŋ muu lɛ fɛɛ hiɛ. Ni Nuŋtsɔ lɛ ŋɔɔ mɛi ni ahere amɛyiwala lɛ efataa asafo lɛ he gbi fɛɛ gbi."
1,"The time of prayer was about three o'clock in the afternoon, and Peter and John were going into the temple.","Gbi ko gbɛkɛ ŋmɛji etɛ̃ ni ji sɔlemɔ be lɛ, Petro kɛ Yohane tsa mlu kɛtee Sɔlemɔ we lɛ."
2,"A man who had been born lame was being carried to the temple door. Each day he was placed beside this door, known as the Beautiful Gate. He sat there and begged from the people who were going in.","Ni nuu ko yɛ ni ji obubuafo kɛjɛ enyɛ musuŋ, ni awoɔ lɛ daa abataa Sɔlemɔ we lɛ shinaa ni atsɛɔ lɛ “Shinaa Fɛɛfɛo” lɛ naa, koni ebala nii yɛ mɛi ni yaa Sɔlemɔ we lɛ adɛ̃."
3,"The man saw Peter and John entering the temple, and he asked them for money.","Ni be ni ena Petro kɛ Yohane boteɔ Sɔlemɔ we lɛ, eba amɛ nɔ ko."
4,"But they looked straight at him and said, “Look up at us!”","Shi Petro kɛ Yohane fɛɛ kwɛ lɛ gãa, ni Petro kɛɛ lɛ akɛ, “Kwɛmɔ wɔhiɛ!”"
5,The man stared at them and thought he was going to get something.,"Ni edɔ ehiŋmɛii eto amɛnɔ, ehiɛ kã nɔ akɛ ebaana nɔ ko yɛ amɛdɛ̃."
6,"But Peter said, “I don't have any silver or gold! But I will give you what I do have. In the name of Jesus Christ from Nazareth, get up and start walking.”","Shi Petro kɛɛ, “Jwiɛtɛi kɛ shika lɛ mibɛ eko; shi nɔ ni miyɔɔ lɛ, no mikɛhãa bo nɛɛ, Yɛ Yesu Kristo, Nazarenyo lɛ, gbɛi mli lɛ, tee shi ni onyiɛ.”"
7,"Peter then took him by the right hand and helped him up. At once the man's feet and ankles became strong,",Ni emɔ̃ eninejurɔ mli ni ewo enɔ edamɔ shi; ni amrɔ lɛ nɔŋŋ lɛ enaji kɛ enanetalɔi lɛ amli wa lɛ;
8,"and he jumped up and started walking. He went with Peter and John into the temple, walking and jumping and praising God.","ni ehuru edamɔ shi ni ebɔ̃i nyiɛmɔ, ni ekɛ amɛ nyiɛ kɛbote Sɔlemɔ we lɛ kɛ tuumɔ kɛ Nyɔŋmɔ yijiemɔ."
9,Everyone saw him walking around and praising God.,Ni maŋ muu lɛ fɛɛ na lɛ ni enyiɛ ni eejie Nyɔŋmɔ yi;
10,"They knew he was the beggar who had been lying beside the Beautiful Gate, and they were completely surprised. They could not imagine what had happened to the man. Peter Speaks in the Temple","ni be ni amɛyoo lɛ akɛ lɛ ji mɔ ni ta Sɔlemɔ We “Shinaa Fɛɛfɛo” lɛ naa ebalaa nii lɛ, amɛhe jɔ̃ amɛhe ni amɛnaa kpɛ amɛhe babaoo yɛ nɔ ni afee ahã lɛ lɛ hewɔ. Petro shiɛmɔ yɛ Solomon Ablanaa lɛ nɔ"
11,"While the man kept holding on to Peter and John, the whole crowd ran to them in amazement at the place known as Solomon's Porch.","Shi akɛni obubuafo ni atsa lɛ lɛ kpɛtɛ Petro kɛ Yohane hewɔ lɛ, maŋ lɛ fɛɛ jo foi kutuu kɛba amɛŋɔɔ yɛ ablanaa ni atsɛɔ lɛ “Solomon Ablanaa” lɛ nɔ ni amɛhe ejɔ̃ amɛhe."
12,"Peter saw that a crowd had gathered, and he said: Friends, why are you surprised at what has happened? Why are you staring at us? Do you think we have some power of our own? Do you think we were able to make this man walk because we are so religious?","Be ni Petro na enɛ lɛ, ekɛɛ maŋ lɛ akɛ, “Nyɛ Israelhii, mɛɛba nyɛhiɛ feɔ nyɛ yaa yɛ enɛ hewɔ, aloo mɛɛba nyɛkwɛɔ wɔ gãa nɛkɛ, tamɔ nɔ ni wɔ diɛŋtsɛ wɔhewalɛ loo wɔNyɔŋmɔjamɔ wɔkɛhã nuu nɛɛ nyiɛɔ nɛɛ?"
13,"The God that Abraham, Isaac, Jacob, and our other ancestors worshiped has brought honor to his Servant Jesus. He is the one you betrayed. You turned against him when he was being tried by Pilate, even though Pilate wanted to set him free.","Abraham kɛ Isak kɛ Yakob Nyɔŋmɔ lɛ ni ji wɔtsɛmɛi aNyɔŋmɔ lɛ ewo etsulɔ Yesu hiɛ nyam, Yesu mɔ ni nyɛjie lɛ nyɛhã ni nyɛkwa lɛ yɛ Pontio Pilato hiɛ, be ni lɛ lɛ ekpɛ mli akɛ eeeŋmɛɛ ehe lɛ."
14,"You rejected Jesus, who was holy and good. You asked for a murderer to be set free,","Shi nyɛ lɛ, nyɛkwa Mɔ Krɔŋkrɔŋ kɛ Jalɔ lɛ, ni nyɛkpa fai akɛ akɛ gbɔmɔ awuyelɔ moŋ ake nyɛ,"
15,"and you killed the one who leads people to life. But God raised him from death, and all of us can tell you what he has done.","ni Wala Lumɔ lɛ, nyɛgbe lɛ; shi Nyɔŋmɔ tee lɛ shi kɛjɛ gbohii ateŋ, ni no he odasefoi ji wɔ."
16,"You see this man, and you know him. He put his faith in the name of Jesus and was made strong. Faith in Jesus made this man completely well while everyone was watching.","Ni egbɛi lɛ nɔ hemɔkɛyeli naa, ni egbɛi lɛ tsa nuu nɛɛ ni nyɛnaa ni nyɛle lɛ; ni enɔ hemɔkɛyeli lɛ ehã efee kpiŋtiŋkpliŋŋ yɛ nyɛ fɛɛ nyɛhiɛ nɛɛ."
17,"My friends, I am sure you and your leaders didn't know what you were doing.","“Ni agbɛnɛ, anyɛmimɛi, mile akɛ leee ni nyɛleee hewɔ ni nyɛfee, tamɔ nyɛnukpai lɛ nɔŋŋ;"
18,"But God had his prophets tell that his Messiah would suffer, and now he has kept this promise.","shi nii ni Nyɔŋmɔ ekɛɛ eto momo yɛ egbalɔi lɛ fɛɛ anaa akɛ eKristo lɛ aaana amanehulu lɛ, ehã eba mli nakai."
19,"So turn to God! Give up your sins, and you will be forgiven.","No hewɔ lɛ, nyɛtsakea nyɛtsui ni nyɛkua nyɛsɛɛ, koni agbe nyɛhe eshai lɛ,"
20,"Then the time will come when the Lord will give you fresh strength. He will send you Jesus, his chosen Messiah.","bɔ ni afee ni mumɔŋ hewalɛwoo ko ajɛ Nuŋtsɔ lɛ hiɛ aba, ni eeetsu Yesu Kristo mɔ ni ejie eto ehã nyɛ momo lɛ;"
21,"But Jesus must stay in heaven until God makes all things new, just as his holy prophets promised long ago.",mɔ ni sa akɛ ŋwɛi aŋɔ lɛ kɛyashi be ni aaato nibii fɛɛ ni Nyɔŋmɔ ewie he yɛ egbalɔi krɔŋkrɔŋi lɛ anaa kɛjɛ teteete lɛ gbɛjianɔ.
22,"Moses said, “The Lord your God will choose one of your own people to be a prophet, just as he chose me. Listen to everything he tells you.","Ejaakɛ Mose kɛɛ akɛ, ‘Nuŋtsɔ, nyɛNyɔŋmɔ lɛ, aaatee gbalɔ ko ni tamɔ mi shi kɛaajɛ nyɛnyɛmimɛi lɛ ateŋ ahã nyɛ; nyɛboa lɛ toi yɛ nibii fɛɛ ni eeewie etsɔ̃ɔ nyɛ lɛ mli."
23,No one who disobeys this prophet will be one of God's people any longer.”,"Ni aaaba mli akɛ, mɔ fɛɛ mɔ ni boŋ nakai gbalɔ lɛ toi lɛ, aaakpãtã ehiɛ kwraa kɛaaje mɛi lɛ ateŋ!’"
24,Samuel and all the other prophets who came later also spoke about what is now happening.,"Ni asaŋ gbalɔi fɛɛ hu ni wie kɛjɛ Samuel kɛ mɛi ni nyiɛ esɛɛ lɛ nɔ lɛ, amɛtsi nɛkɛ gbii nɛɛ atã amɛto."
25,"You are really the ones God told his prophets to speak to. And you were given the promise God made to your ancestors. He said to Abraham, “All nations on earth will be blessed because of someone from your family.”","Nyɛ ji gbalɔi lɛ kɛ kpãŋmɔ lɛ bii, kpãŋmɔ ni Nyɔŋmɔ kɛ wɔtsɛmɛi lɛ kpãŋ, be ni ekɛɛ Abraham akɛ, ‘Ni oshwei mli aaajɔɔ shikpɔŋ lɛ nɔ wekui fɛɛ yɛ’ lɛ."
26,"God sent his chosen Son to you first, because God wanted to bless you and make each one of you turn away from your sins.","Ni Nyɔŋmɔ tee etsulɔ Yesu lɛ shi lɛ, nyɛ tsutsu nyɛŋɔɔ etsu lɛ ni ebajɔɔ nyɛ ni ekpale nyɛteŋ mɔ fɛɛ mɔ kɛjɛ enifɔɔji anii lɛ ahe.”"
1,"The apostles were still talking to the people, when some priests, the captain of the temple guard, and some Sadducees arrived.","Shi be ni amɛkɛ maŋ lɛ wieɔ lɛ, osɔfoi lɛ kɛ Sɔlemɔ we lɛ asafoiatsɛ lɛ kɛ Sadukifoi lɛ bashwie amɛnɔ,"
2,"These men were angry because the apostles were teaching the people that the dead would be raised from death, just as Jesus had been raised from death.","ejaakɛ efee amɛ mlifu akɛ amɛmiitsɔ̃ɔ maŋ lɛ nii, ni amɛmiijaje amɛmiitsɔ̃ɔ akɛ Yesu ete shi kɛjɛ gbohii ateŋ."
3,"It was already late in the afternoon, and they arrested Peter and John and put them in jail for the night.","Ni amɛmɔmɔ amɛ, ni amɛyawo amɛ tsuŋ kɛyashi jetsɛremɔ, ejaakɛ je ena etã."
4,But a lot of people who had heard the message believed it. So by now there were about,"Shi mɛi ni nu lɛ ateŋ mɛi pii he ye, ni hii lɛ ayibɔ bashɛ aaafee akpei enumɔ."
5,"The next morning the leaders, the elders, and the teachers of the Law of Moses met in Jerusalem.","Shi enɔ jetsɛremɔ lɛ amɛlumɛi lɛ kɛ maŋ onukpai lɛ kɛ mlatsɔɔlɔi lɛ babua amɛhe naa yɛ Yerusalɛm,"
6,"The high priest Annas was there, as well as Caiaphas, John, Alexander, and other members of the high priest's family.","kɛ Osɔfonukpa Ana, kɛ Kaiafa kɛ Yohane kɛ Aleksandro kɛ mɛi abɔ ni jɛ osɔfonukpa lɛ weku lɛ mli lɛ;"
7,"They brought in Peter and John and made them stand in the middle while they questioned them. They asked, “By what power and in whose name have you done this?”","ni amɛyaŋɔ Petro kɛ Yohane amɛbadamɔ amɛhiɛ, ni amɛbi amɛ akɛ, “Mɛɛ hewalɛ nyɛkɛfee enɛ, aloo mɛɛ gbɛi mli nyɛfee yɛ?”"
8,Peter was filled with the Holy Spirit and told the nation's leaders and the elders:,"Kɛkɛ ni Petro ni Mumɔ Krɔŋkrɔŋ eyi lɛ obɔ̃ lɛ kɛɛ amɛ akɛ, “Maŋ mli lumɛi kɛ onukpai,"
9,You are questioning us today about a kind deed in which a man who could not walk was healed.,"kɛji akɛ wɔ miiye sane ŋmɛnɛ gbi nɛɛ yɛ ejurɔ ni afee nɛkɛ helatsɛ nɛɛ hewɔ akɛ namɔ nɔ atsɔ̃ atsa lɛ lɛ,"
10,"But there is something we must tell you and everyone else in Israel. This man is standing here completely well because of the power of Jesus Christ from Nazareth. You put Jesus to death on a cross, but God raised him to life.","no lɛ nyɛ fɛɛ kɛ Israel maŋ muu lɛ fɛɛ ana ale akɛ, Yesu Kristo, Nazarenyo lɛ, ni nyɛsɛŋ ni Nyɔŋmɔ tee lɛ shi kɛjɛ gbohii ateŋ lɛ, lɛ egbɛi mli nuu nɛɛ damɔ nyɛhiɛ ni ehe ewa lɛ nɛɛ."
11,"He is the stone you builders thought was worthless, and now he is the most important stone of all.","Lɛ nɔŋŋ ji mɔ ni ŋmalɛi lɛ wie yɛ ehe akɛ, ‘Tɛ lɛ ni nyɛ ni nyɛ ji tsutswalɔi lɛ gbe ehe guɔ lɛ, no ebatsɔ̃ koŋtɛ nɛɛ.’"
12,Only Jesus has the power to save! His name is the only one in all the world that can save anyone.,Ejaakɛ yiwalaheremɔ bɛ mɔ kroko mli; ni asaŋ gbɛi kroko hu bɛ ŋwɛi shishi ni akɛhã gbɔmɛi ni sa akɛ atsɔ̃ nɔ ahere wɔyiwala.”
13,"The officials were amazed to see how brave Peter and John were, and they knew that these two apostles were only ordinary men and not well educated. The officials were certain these men had been with Jesus.","Agbɛnɛ be ni amɛna Petro kɛ Yohane ekãa lɛ, ni amɛyoo akɛ jeee woloŋlelɔi kɛ nilelɔi komɛi ji amɛ lɛ, efee amɛhiɛ yaa, ni amɛkɔ sɛɛ akɛ amɛkɛ Yesu ehi shi."
14,But they could not deny what had happened. The man who had been healed was standing there with the apostles.,"Ni asaŋ akɛni amɛna gbɔmɔ ni atsa lɛ lɛ kɛ amɛ damɔ shi hewɔ lɛ, amɛnaaa nɔ ko amɛkɛɛ."
15,"The officials commanded them to leave the council room. Then the officials said to each other,","Shi amɛfã amɛ akɛ amɛje gwabɔɔ lɛ mli amɛje kpo fioo, ni amɛtee ajina"
16,"“What can we do with these men? Everyone in Jerusalem knows about this miracle, and we cannot say it didn't happen.","amɛkɛɛ, “Te wɔɔfee gbɔmɛi nɛɛ tɛŋŋ? Ejaakɛ okadi ni yɔɔ naakpɛɛ ni atsɔ̃ amɛnɔ afee lɛ yɛ faŋŋ yɛ mɛi fɛɛ ni yɔɔ Yerusalɛm lɛ ahiɛ, ni wɔnyɛŋ wɔtso."
17,"But to keep this thing from spreading, we will warn them never again to speak to anyone about the name of Jesus.”","Shi kɛ̃lɛ bɔ ni afee ni ekahehee tuutu ko dɔŋŋ yɛ mɛi lɛ ateŋ hewɔ lɛ, nyɛhãa wɔwoa amɛhe gbeyei, koni amɛkawie yɛ nɛkɛ gbɛi nɛɛ mli amɛmiitsɔ̃ɔ mɔ ko mɔ ko dɔŋŋ.”"
18,"So they called the two apostles back in and told them they must never, for any reason, teach anything about the name of Jesus.","Ni amɛtsɛ amɛ kɛba, ni amɛwo amɛ kitã akɛ amɛkatsi tã ni amɛkatsɔ̃ɔ nii yɛ Yesu gbɛi mli kwraa dɔŋŋ."
19,"Peter and John answered, “Do you think God wants us to obey you or to obey him?","Shi Petro kɛ Yohane here nɔ ni amɛkɛɛ amɛ akɛ, “Kɛ eja gbɛ yɛ Nyɔŋmɔ hiɛ akɛ abo nyɛ moŋ toi fe Nyɔŋmɔ lɛ, nyɛkojoa."
20,We cannot keep quiet about what we have seen and heard.”,Ejaakɛ wɔ lɛ wɔnyɛŋ akɛ ja wɔwie nii ni wɔna kɛ nii ni wɔnu lɛ.”
22,The officials could not find any reason to punish Peter and John. So they threatened them and let them go. The man who was healed by this miracle was more than,ejaakɛ gbɔmɔ ni atsa lɛ naakpɛɛ tsamɔ nɛɛ eye fe afii nyɔŋmai ejwɛ. Heyelɔi lɛ sɔle ni awo amɛ ekãa
23,"As soon as Peter and John had been set free, they went back and told the others everything the chief priests and the leaders had said to them.","Shi be ni aŋmɛɛ amɛhe lɛ, amɛba amɛnyɛmimɛi lɛ aŋɔɔ, ni amɛbagba nibii fɛɛ ni osɔfonukpai lɛ kɛ maŋ onukpai lɛ kɛɛ amɛ lɛ."
24,"When the rest of the Lord's followers heard this, they prayed together and said: Master, you created heaven and earth, the sea, and everything in them.","Be ni amɛnu lɛ, amɛkɛ jwɛŋmɔ kome hole amɛgbei anɔ amɛhã Nyɔŋmɔ ni amɛkɛɛ, “Nuŋtsɔ, bo ni oji Nyɔŋmɔ ni fee ŋwɛi kɛ shikpɔŋ kɛ ŋshɔ kɛ nii fiaa ni yɔɔ amɛmli,"
25,"And by the Holy Spirit you spoke to our ancestor David. He was your servant, and you told him to say: “Why are all the Gentiles so furious? Why do people make foolish plans?","bo mɔ ni otsɔ̃ Mumɔ Krɔŋkrɔŋ lɛ nɔ owie yɛ wɔtsɛ David, otsulɔ lɛ, naa okɛɛ akɛ, ‘Mɛɛba jeŋmaji lɛ feɔ hoo, ni maji lɛ hu jwɛŋɔ yakanii?"
26,"The kings of earth prepare for war, and the rulers join together against the Lord and his Messiah.”","Shikpɔŋ nɔ maŋtsɛmɛi lɛ ete shi edamɔ shi, ni lumɛi lɛ hu anaa ebakpe shi ewo Nuŋtsɔ lɛ kɛ mɔ ni efɔ lɛ mu lɛ!’"
27,"Here in Jerusalem, Herod and Pontius Pilate got together with the Gentiles and the people of Israel. Then they turned against your holy Servant Jesus, your chosen Messiah.","“Lɛɛlɛŋ, Herode kɛ Pontio Pilato kɛ jeŋmaji lɛ kɛ Israel maji lɛ hu ebabua amɛhe naa yɛ maŋ nɛɛŋ amɛwo otsulɔ Krɔŋkrɔŋ Yesu, mɔ ni ofɔ lɛ mu lɛ,"
28,They did what you in your power and wisdom had already decided would happen.,koni amɛfee nii abɔ ni onine kɛ oyiŋtoo lɛ eto efɔ shi akɛ afee lɛ.
29,"Lord, listen to their threats! We are your servants. So make us brave enough to speak your message.","Ni agbɛnɛ hu, Nuŋtsɔ, kwɛmɔ amɛmɔhegbeyei ni amɛwoɔ lɛ, ni ohã otsuji lɛ kɛ ekãa pii ajaje owiemɔ lɛ,"
30,"Show your mighty power, as we heal people and work miracles and wonders in the name of your holy Servant Jesus.","ni okpã onine mli ni ohã atsatsaa mɛi, ni atsɔ̃ otsulɔ krɔŋkrɔŋ Yesu lɛ gbɛi nɔ afee okadii kɛ naakpɛɛnii.”"
31,"After they had prayed, the meeting place shook. They were all filled with the Holy Spirit and bravely spoke God's message. Sharing Possessions","Ni be ni amɛsɔle nɛkɛ lɛ, he ni amɛnaa ebakpe shi yɛ lɛ hoso, ni Mumɔ Krɔŋkrɔŋ yimɔ amɛ fɛɛ obɔ̃bɔ̃; ni amɛkɛ ekãa jaje Nyɔŋmɔ wiemɔ lɛ. Heyelɔi lɛ fee amɛnii fɛɛ kwasafonii"
32,"The group of followers all felt the same way about everything. None of them claimed that their possessions were their own, and they shared everything they had with each other.","Shi mɛi babaoo lɛ ni heɔ yeɔ lɛ fɛɛ hiɛ tsui koome kɛ susuma koome, ni amɛteŋ mɔ ko mɔ ko tsɛɛɛ enii ni eyɔɔ lɛ amli eko akɛ lɛ diɛŋtsɛ enɔ, shi eyɛ hã amɛ fɛɛ."
33,"In a powerful way the apostles told everyone that the Lord Jesus was now alive. God greatly blessed his followers,","Ni hewalɛ kpeteŋkple bɔfoi lɛ kɛye Nuŋtsɔ Yesu shitee lɛ he odase, ni dromɔ kpeteŋkple yɛ amɛ fɛɛ amɛnɔ."
