verse_number,english_verse,translation_verse
15,"When people from distant lands come and help build the temple of the Lord All-Powerful, you will know that the Lord is the one who sent me. And this will happen, if you truly obey the Lord your God.","Basa beeŋ shi efuli wɔfɔ so m ba chɛ to n lɔŋɛ Enyɛnpe Ebɔrɛ na be bɔrɛlambu na m pɔr. B kaŋ lɔŋɛ kumo m pɔr n loge na nɛ feeŋ pin fanɛ Enyɛnpetale Ebɔrɛ na e shuŋi ma. Fo baa wora Enyɛnpe fo Ebɔrɛ na be mbraana kikɛ kasonu, ade kikɛ beeŋ wora m bɔlɔ so ashi fo kebaawɔtɔ to."
1,"On the fourth day of Chislev, the ninth month of the fourth year that Darius was king of Persia, the Lord again spoke to me.","Ewurgboŋ Dariɔs ka ji Pɛshiya be efuli so be kuwura be kafɛ nasopo to be kufɔl kpanusopo nɛ baa tre Keslɛv na be kachɛ nasopo to nɛ Enyɛnpe Ebɔrɛ na ta kubɔya n sa ma, Zakareya."
3,"It happened after the people of Bethel had sent Sharezer with Regem-Melech and his men to ask the priests in the Lord's temple and the prophets to pray for them. So they prayed, “Should we mourn and go without eating during the fifth month, as we have done for many years?”",nseŋ naŋ bishi bɔrɛmatapoana na nɛ anebiana na le be kesheŋ bishiso ere: “An baa kraa shu nli nsaa kishi kufɔl nusopo na to fanɛ kananɛ an wora nfɛ damta ŋkpal b ka daŋ bure bɔrɛlambu na so a?”
5,"It was then that the Lord All-Powerful told me to say to everyone in the country, including the priests: For",E yɛ: “Kaŋɛ efuli na so ebi nɛ bɔrɛmatapoana na fanɛ mannɛ ma ere be kemaŋkura so nɛ b daa kishi nsaa shu nli kufɔl nusopo nɛ keshunusopo na to nfɛ adushunu nɛ a choŋ na.
6,"And when you eat and drink, isn't it for your own enjoyment?",B ka daa ji a nuu na bre ma so nɛ b daa wora loŋ a?”
9,"So once again, I, the Lord All-Powerful, tell you, “See that justice is done and be kind and merciful to one another!","E yɛ: “Dra dra na kikɛ nɛ n ta atande ere n sa ma basa ŋ kaŋɛ bumo le: ‘Men baa wora asheŋ nɛ amo be ekpa so, men baa la basa nsaa wora kelela nsaa wu abar kuwɔr."
10,"Don't mistreat widows or orphans or foreigners or anyone who is poor, and stop making plans to hurt each other.”",Men sa maa kɔrfɛ bekulpoche nɛ amunibi nɛ befɔ nɛ b chena menyi to nɛ betentaŋasepo. Menyi alɛ e sa maa fɛ nfɛra lubi a laŋɛ men braana be kaplɛa so ashi menyi be ŋgbene to.’ ”
12,"But everyone who heard those prophets, stubbornly refused to obey. Instead, they turned their backs on everything my Spirit had commanded the earlier prophets to preach. So I, the Lord, became angry","nseŋ wora bumo be ŋgbene kpakpa fanɛ awarabi nsaa maa kaŋ asoe a nu mmalga nɛ ma, Enyɛnpetale Ebɔrɛ na be Kiyoyu bɔla anebi juŋkparsoana so n ta n sa bumo na ŋko a bɛ ma mbra so. Amoso n daŋ nya agbo nna ga n wɔtɔ bumo."
13,"and said, “You people paid no attention when I called out to you, and now I'll pay no attention when you call out to me.”","Ŋkpal b ka daŋ kini kenu n sa ma jemanɛ nɛ n daa malga bumo kutɔ na so, nɛ ma alɛ gba maŋ nu bumo be kekule."
14,"That's why I came with a whirlwind and scattered them among foreign nations, leaving their lovely country empty of people and in ruins.","N daŋ pesaŋ bumo to nna n ya lɛ efuli pɔtɛana so fanɛ kananɛ afugboŋ bee pesaŋ asɔ to n ya kaa lɛ na, nɛ bumo be kasawule lela na dese fuloŋ nɛ esa kikɛ daa maŋ naa wɔ kumo so."
3,"I will return to Jerusalem and live there on Mount Zion. Then Jerusalem will be known as my faithful city, and Zion will be known as my holy mountain.",Meeŋ naŋ bɛta m ba chena Zayɔn be kebee na so ashi Jerusalɛm to. Aloŋ nɛ ekama beeŋ pin fanɛ Jerusalɛm la ma beyirdapo be kadegboŋ nna nɛ Zayɔn malɛ la ma kebee cheembi.
4,"Very old people with walking sticks will once again sit around in Jerusalem,",Basa belso nɛ baa keta akpabi a nite beeŋ naa gama a chena abar so ashi Jerusalɛm to
5,while boys and girls play in the streets.,nɛ mbinyɛnsobi nɛ bechesobi malɛ e sɔ agbembi so a pel.
6,"This may seem impossible for my people who are left, but it isn't impossible for me, the Lord All-Powerful.","Kumo be kaman nɛ Enyɛnpe Ebɔrɛ na naŋ kaŋɛ: Basa nɛ baaŋ ka efuli na so beeŋ baa fɛ fanɛ loŋ maaŋ tiŋ n wora, ama kumo be kewora maŋ du ma so kpakpa."
7,"I will save those who were taken to lands in the east and the west,",Meeŋ mɔlga ma basa ashi efuliana nɛ a wɔ epeŋilarkpa nɛ epeŋitɔrkpa na
8,"and I will bring them to live in Jerusalem. They will be my people, and I will be their God, faithful to bring about justice.",nseŋ bɛta bumo m ba chena Jerusalɛm to. Baaŋ ba kaa la ma basa nɛ ma alɛ e baa la bumo be Ebɔrɛ nsaa ji kuwura bumo so kashenteŋ nɛ kumo be ekpa so.”
9,I am the Lord All-Powerful! So don't give up. Think about the message my prophets spoke when the foundation of my temple was laid.,"Kusɔ nɛ Enyɛnpetale Ebɔrɛ na naŋ kaŋɛ nde: “Mmalga nɛ ma anebiana na daŋ malga jemanɛ nɛ b daa tɔl ma bɔrɛlambu na be gbaltɔlase na nɛ menyee nu na, amoso men baa kɔ kenyɛn nsaa maa pɔ aba."
11,"My people, only a few of you are left, and I promise not to punish you as I did before.","Ama naniere bre, m maaŋ naŋ gberge menyi basa gbrɛbi nɛ men ka ere kusoe fanɛ kananɛ n daŋ wora bedarapo na jemanɛ nɛ k choŋ na."
12,"Instead, I will make sure that your crops are planted in peace and your vineyards are fruitful, that your fields are fertile, and the dew falls from the sky.","Meeŋ shin nɛ men dɔ n duu menyi be asɔduuso kayurwushiso. Menyi be afeelebi nɛ e bee sɔr asɔrso nɛ baa tre greeps na beeŋ sɔr nɛnɛ, nɛ bɔrɛ e ba ga nɛ men be kasawule e wora adɔjibi nɛnɛ. Ma efuli so be basa nɛ baaŋ ji efute na nɛ meeŋ nɛfa le be ekpa so."
13,"People of Judah and Israel, you have been a curse to the nations, but I will save you and make you a blessing to them. So don't be afraid or lose courage.","Efuli pɔtɛana be basa bee shoduu menyi Juda nɛ Israɛl be efuliana so ebi nna, ama meeŋ mɔlga menyi nseŋ shin nɛ men ki nɛfa be basa. Men baa kɔ kenyɛn nsaa maa lɔ kufu.”"
14,"When your ancestors made me angry, I decided to punish you with disasters, and I didn't hold back.","Ade be kaman nɛ Enyɛnpetale Ebɔrɛ na naŋ kaŋɛ: “Men nanaana ka daŋ shin nɛ n nya agbo na, n daŋ kre fanɛ meeŋ shin nɛ b ji jɛrbi nna nseŋ shin nɛ loŋ wora."
15,Now you no longer need to be afraid. I have decided to treat Jerusalem and Judah with kindness.,Ama naniere mee kre kenɛfa Jerusalɛm to nɛ Juda be efuli so ebi nna. Amoso men sa maa lɔ kufu.
16,"But you must be truthful with each other, and in court you must give fair decisions that lead to peace.",Asɔ nɛ a daga fanɛ men baa wora e la kebaaji abar kashenteŋ nsaa ji asheŋ nɛ amo be ekpa so ashi menyi be demujikpaana saŋɛ na so kayurwushi beeŋ baa wɔ menyi to.
17,"Don't ever plan evil things against others or tell lies under oath. I, the Lord, hate such things. A Time of Celebration",Men sa maa kre kebaawora abar kulubi. Men sa maa bɔ ntaŋ a ji efɛ be eshɛda. Ŋ kishi le be alubiana ere kikɛ nna.”
18,The Lord All-Powerful told me to say:,Kumo be kaman nɛ Enyɛnpetale Ebɔrɛ na naŋ kaŋɛ ma fanɛ ŋ kaŋɛ le.
19,"People of Judah, I, the Lord, demand that whenever you go without food as a way of worshiping me, it should become a time of celebration. No matter if it's the fourth month, the fifth month, the seventh month, or the tenth month, you should have a joyful festival. So love truth and live at peace.",E yɛ: “Ekishi nɛ menyee kishi kufɔl nasopo nɛ kenusopo nɛ keshunusopo nɛ kudusopo to na beeŋ ki kayurji nɛ kagbenefuli be nchɛgboŋ n sa Juda be efuli so ebi. Amoso a daga fanɛ men baa sha kashenteŋ nɛ kayurwushi.”
21,"Those of one town will go to another and say, “We're going to ask the Lord All-Powerful to treat us with kindness. Come and join us.”",Bumo nɛ b shi kadegboŋ koŋwule to beeŋ kaŋɛ abar le: ‘Anyee yɔ nna nɛ an ya bunyaŋ Enyɛnpetale Ebɔrɛ na nseŋ kule mo nɛ e nɛfa anyi. Amoso men ba nɛ an yɔ!’
22,Many people from strong nations will come to Jerusalem to worship me and to ask me to treat them with kindness.,Basa damta beeŋ shi efuligboŋana so m ba Jerusalɛm to m ba bunyaŋ Enyɛnpetale Ebɔrɛ na nseŋ kule mo fanɛ e nɛfa bumo.
23,"When this happens, ten people from nations with different languages will grab a Jew by his clothes and say, “Let us go with you. We've heard that God is on your side.” I, the Lord All-Powerful, have spoken!","Loŋ be jemanɛ na so, eyiri pɔtɛ nɛ efuli pɔtɛana so be basa kudu beeŋ pɛ Israɛl be esa koŋwule be kale to nsaa kaŋɛ mo le: Shin nɛ an bɛ fo so a yɔ, ŋkpal manɛ so, an nu fanɛ Ebɔrɛ wɔ men kutɔ nna.”"
1,"This is a message from the Lord: His eyes are on everyone, especially the tribes of Israel. So he pronounces judgment against the cities of Hadrach and Damascus.","Kubɔya nɛ k shi Enyɛnpe Ebɔrɛ na kutɔ nde: E yɛ, mbe anishi yuu edimɛdi kikɛ so nna, fɔŋfɔŋ eyiri yiri nɛ b wɔ Israɛl be efuli so na. Mo alɛ naŋ kaŋɛ fanɛ mbe demuji na beeŋ ba Hadrak nɛ kadegboŋ nɛ baa tre Damaskɔs na ashi Siriya be efuli so na so."
2,"Judgment will also fall on the nearby city of Hamath, as well as on Tyre and Sidon, whose people are clever.",Kumo be kaman mbe demuji beeŋ ba Hamaf be kade nɛ k mata Hadrak na gba so. Nde nɛ baa tre Tayɛ nɛ Sidɔn nɛ amo to be basa nyi kasheŋ wora ga na gba maaŋ lar demuji na to.
3,"Tyre has built a fortress and piled up silver and gold, as though they were dust or mud from the streets.",Tayɛ be basa pɔr ebu lempo jeŋgreŋ ko a kuŋ bumo be amu nna nseŋ gbare shuwa nɛ gbiti m biti abar so fanɛ eshishɛr na!
6,"A mob of half-breeds will settle in Ashdod, and the Lord himself will rob Philistia of pride.","Eyiri bubɔrɔ e naŋ ba sɔ Ashdɔd be kade na n chena, nɛ Enyɛnpe Ebɔrɛ na gbagba e shin nɛ Filistiebi na e ŋaba a maaŋ naa tiŋ m puchi kikɛ."
7,"No longer will the Philistines eat meat with blood in it or any unclean food. They will become part of the people of our God from the tribe of Judah. And God will accept the people of Ekron, as he did the Jebusites.",Filistiebi na maaŋ naa we eblaŋ nɛ a kraa kɔ ŋklaŋ amo to ŋko a ji ajibi nɛ baa kishi. Bekama nɛ baaŋ ji efute na beeŋ ki ma basa a du fanɛ Juda be yiri to be kabuna ko be basa. Ekrɔnebi malɛ beeŋ ki ma basa fanɛ kananɛ Jebusiebi ki na.
8,"God says, “I will stand guard to protect my temple from those who come to attack. I know what's happening, and no one will mistreat my people ever again.” The Lord Tells about the Coming King",Ebɔrɛ yɛ: “Meeŋ baa kuŋ ma kasawule nɛ benapo nɛ baa kulti a mɔ basa na maaŋ nya kumo so m bɔla choŋ. M maaŋ sa kumukpakpasowuraana ekpa nɛ b naa kɔrfɛ ma basa. N wu awurfoŋ nɛ ma basa ji na kikɛ.” Zayɔn be ewura popɔr na be asheŋ
9,"Everyone in Jerusalem, celebrate and shout! Your king has won a victory, and he is coming to you. He is humble and rides on a donkey; he comes on the colt of a donkey.",Ekama nɛ e wɔ Jerusalɛm to e baa ji eyur nsaa wora awɔr kagbenefuliso! Ŋkpal manɛ so menyi be ewura kɔ m pɔɔ so nsaa ba menyi kutɔ; e du boeŋ nna nseŋ dii kurmafɔlbi a ba.
10,"I, the Lord, will take away war chariots and horses from Israel and Jerusalem. Bows that were made for battle will be broken. I will bring peace to nations, and your king will rule from sea to sea. His kingdom will reach from the Euphrates River across the earth. The Lord Promises To Rescue Captives","Enyɛnpe Ebɔrɛ na yɛ: “Meeŋ lara kena to be egbaŋɛturko nɛ egbaŋɛ ashi Israɛl be efuli so nɛ Jerusalɛm to. Ata nɛ b lɔŋɛ ŋkpal kena so na beeŋ buri to. Meeŋ bar kayurwushi efuliana na so, nɛ menyi be ewura e yili teku ko ase a ji kuwura n ya fo teku nyɔsopo ase. Mbe kuwurji beeŋ shi Yufreetes be Lɔr na ase n ya fo durnya be ekar kikɛ.” Kenaŋ laŋɛ Ebɔrɛ be basa m ba be asheŋ"
11,"When I made a sacred agreement with you, my people, we sealed it with blood. Now some of you are captives in waterless pits, but I will come to your rescue","Enyɛnpe Ebɔrɛ na yɛ: “Ŋkpal ma nɛ menyi be kɔnɔkoŋwule be ŋkre nɛ b ta esarga be ŋklaŋ m mɔ kumo so na so, meeŋ lara menyi be basa ashi kenyaya nɛ k du fanɛ kemaŋ chiŋgeliŋ nɛ k maŋ kɔ nchu na to."
12,"and offer you hope. Return to your fortress, because today I will reward you with twice what you had.","Men bɛta m ba menyi be kumɔlga be kakpa lempo na nseŋ nya tama. Ŋkpal manɛ so, kabre meeŋ laŋɛ asɔ nɛ men daa kɔ na be ntuŋ anyɔso n sa menyi."
13,I will use Judah as my bow and Israel as my arrow. I will take the people of Zion as my sword and attack the Greeks. The Lord Will Protect His People,"Meeŋ ta Judaebi fanɛ enapo be keta na, nseŋ ta Israɛlebi malɛ fanɛ ma atanyembi.” Ma alɛ beeŋ naŋ ta Zayɔn be basa fanɛ ma tokobi, ŋ kɔ Griikebi kena."
14,"Like a cloud, the Lord God will appear over his people, and his arrows will flash like lightning. God will sound his trumpet and attack in a whirlwind from the south.","Enyɛnpe Ebɔrɛ na beeŋ ba buu mbe basa so fanɛ bɔrɛwɔlpa, nseŋ to mbe atanyembi fanɛ bɔrɛ ka nyɛkpɛ na. Enyɛnpetale Ebɔrɛ beeŋ foŋ mbe kabel nseŋ bɔla bɔrɛfu to n shi kelargato be kaseto m ba."
15,"The Lord All-Powerful will protect his people, and they will trample down the sharpshooters and their slingshots. They will drink and get rowdy; they will be as full as a bowl at the time of sacrifice.","Enyɛnpetale Ebɔrɛ na beeŋ baa kuŋ mbe basa, nɛ b kɔ m pɔɔ bumo doŋana so m mur bumo. Baaŋ baa wora awɔr kena to fanɛ basa boo so nseŋ shin nɛ ŋklaŋ e lar bumo doŋana be eyurana so a shile fanɛ kananɛ bɔrɛmatapo bee chulgi sarga be asɔbɔya be ŋklaŋ a wurge bɔrɛsure na so na."
16,"The Lord God will save them on that day, because they are his people, and they will shine on his land like jewels in a crown.",Kamɔnchɛ na Enyɛnpe Ebɔrɛ na e naŋ mɔlga mbe basa fanɛ kananɛ mbolpɔkpapo bee mɔlga mbe mbolpɔ ashi kenishipere to na. Baaŋ baa nyɛkpɛ mbe kasawule so fanɛ kuwurwuro so be amaŋkanibi na.
17,How lovely they will be. Young people will grow there like grain in a field or grapes in a vineyard.,Baaŋ baa walɛ kebita kashenteŋto! Mbifɔlbi beeŋ daŋ a kɔ eleŋ nɛnɛ ŋkpal b ka beeŋ nya aboyu damta a ji nsaa nya yabra popɔr a nuu so.
1,"I, the Lord, am the one who sends storm clouds and showers of rain to make fields produce. So when the crops need rain, you should pray to me.","Men kule Enyɛnpe Ebɔrɛ na bɔrɛchu kechali so. Mo e naa shin nɛ bɔrɛ bee mɔl a ba, a shin nɛ kasawule so bee nya kayul nɛ asɔduu bee kɔr a wora nɛ edimɛdi bee nya a ji."
2,"You can't believe idols and fortunetellers, or depend on the hope you receive from witchcraft and interpreters of dreams. But you have tried all of these, and now you are like sheep without a shepherd.","Basa bee yɔ agbir to nɛ bekpalpo kutɔ nna, ama asheŋ fuloŋ nɛ efɛsheŋ nɛ baa nya ashi bumo kutɔ. Beko bee kute edare be afito, ama bumo alɛ bee fule basa nna a sa bumo kagbenewushi fuloŋ. Ŋkpal loŋ so basa bee nite a kulti fanɛ mbolpɔ foeso nna. Asheŋ maa nyalɛ a sa bumo ŋkpal b ka maŋ kɔ esa nɛ e bee keni bumo so so."
3,"I, the Lord All-Powerful, am fiercely angry with you leaders, and I will punish you. I care for my people, the nation of Judah, and I will change this flock of sheep into charging war horses.","Enyɛnpe Ebɔrɛ na yɛ: “N nya agbo nna n wora befɔ nɛ baa ji kuwura ma basa so nsaa shin nɛ ŋ gberge bumo kusoe. Juda be efuli so be basa na la ma basa nna, nɛ ma Enyɛnpetale Ebɔrɛ na beeŋ baa keni bumo so. Baaŋ baa du fanɛ ma kena to be egbaŋɛ lempo nna."
4,From this flock will come leaders who will be strong like cornerstones and tent pegs and weapons of war.,Bewura nɛ bejuŋkparpo nɛ gomena be ekrachi nimuso nɛ b kɔ eleŋ beeŋ shi Juda be yiri to n lar.
5,"They will join in the fighting, and together they will trample their enemies like mud. They will fight, because I, the Lord, will be on their side. And they will crush the enemy cavalry.","Juda be basa beeŋ sɔ kelempo fanɛ benapo nɛ b kɔ m pɔɔ bumo doŋana so nsaa chichi bumo so fanɛ ekpa to be depɔ na. Ŋkpal Enyɛnpe Ebɔrɛ na ka wɔ bumo kutɔ so, baaŋ kɔ m pɔɔ bedoŋ nɛ b dii egbaŋɛ a kɔ gba so."
6,"I will strengthen the kingdoms of Judah and Israel. And I will show mercy because I am the Lord, their God. I will answer their prayers and bring them home. Then it will seem as though I had never rejected them.","Meeŋ sa Juda be basa eleŋ, nseŋ mɔlga Israɛl be basa. Meeŋ wu bumo kuwɔr nseŋ bɛta bumo kikɛ m ba epe. Baaŋ baa du fanɛ basa nɛ m maŋ naŋ kini ŋ ku so nna. Ma e la Enyɛnpe bumo be Ebɔrɛ na; ma alɛ beeŋ nu bumo be kabɔrɛkule."
7,"Israel will be like a tribe of warriors celebrating with wine. When their children see this, they will also be happy because of me, the Lord.","Israɛl be basa na beeŋ baa kɔ eleŋ fanɛ benapo, nsaa kɔ kagbenefuli fanɛ eyabra nuupo. Bumo be kaman to ebi beeŋ baa nyiŋi kekɔmpɔɔso ere nɛ bumo be ŋgbene a fuli ŋkpal kusɔ nɛ Enyɛnpe Ebɔrɛ na wora so."
8,I will give a signal for them to come together because I have rescued them. And there will be as many as ever before.,"Meeŋ tre ma basa m ba gama abar so, ma alɛ beeŋ mɔlga bumo nseŋ shin nɛ b wora keshi a du fanɛ kananɛ b daa sa na."
10,"I will bring them home from Egypt and Assyria, then let them settle as far as Gilead and Lebanon, until the land overflows with them.","Meeŋ ya keta bumo n shi Ijipt nɛ Asiriya be efuliana so m ba epe, nɛ b ba chena bumo gbagba be kasawule so. Meeŋ shin nɛ b chena Giliad nɛ Lebanɔn be nsawule gba so, n sɔ amo kikɛ so."
11,"My people will go through an ocean of troubles, but I will overcome the waves and dry up the deepest part of the Nile. Assyria's great pride will be put down, and the power of Egypt will disappear.","B kaŋ bɔla bumo be etɔrɔbi nɛ e du fanɛ teku ere to a choŋ, ma, Enyɛnpe Ebɔrɛ na beeŋ yɔɔ atili na nseŋ shin nɛ Nail be lɔr nɛ k wɔ Ijipt be efuli so na be kechimbi to be nchu e feeto. Meeŋ shin nɛ Asiriyaebi be kamoowugboŋ na e ba kaseto, nɛ Ijiptebi e paŋ bumo be eleŋgboŋ na."
12,"I'll strengthen my people because of who I am, and they will follow me. I, the Lord, have spoken!","Meeŋ naŋ wɔtɔ ma basa eleŋ to, nɛ b baa bunyaŋ ma nsaa wora ma kasonu. Ma, Enyɛnpe Ebɔrɛ na e malga na!”"
1,"Lebanon, open your gates! Let the fire come in to destroy your cedar trees.","Lebanɔnebi men bugi menyi be mbuna, nɛ edɛ e chɔɔ menyi be ndibi nɛ baa tre sida na!"
2,"Cry, you cypress trees! The glorious cedars have fallen and are rotting. Cry, you oak trees of Bashan! The dense forest has been chopped down.","Seprɛs be ndibi, men baa shu nsaa boŋ to ŋkpal manɛ so, sida be ndibi tɔr; kemaŋkura be ndibi na kikɛ mur! Bashan be ndibigboŋ, men baa shu nsaa boŋ to; ŋkpal b ka ku kupogboŋ na to be ndibi damta na kikɛ n lɛ so!"
3,Listen! Shepherds are crying. Their glorious pastures have been ruined. Listen! Lions are roaring. The forests of the Jordan Valley are no more to be found. Worthless Shepherds,Men nu mbolpɔkpapoana ka bee shu awɔrso; ŋkpal bumo be mbolpɔ be ejikpa lela na ka mur so! Men nu ebuluŋ ka bee munto; ŋkpal Jɔɔdan be lɔrkar be kupogboŋ lela na ka mur so! Mbolpɔkpapo anyɔ ko be asheŋ
4,The Lord my God said to me: Tend those sheep doomed for slaughter!,Kusɔ nɛ Enyɛnpe ma Ebɔrɛ na kaŋɛ ma nde: “Ta fo kumu ŋ ki fanɛ mbolpɔkpapo nɛ baa shin nɛ b mɔ mbe mbolpɔ.
5,"The people who buy and butcher them go unpunished, while everyone who sells them says, “Praise the Lord! I'm rich.” Not even their shepherds have pity on them.",Basa nɛ b tɔ bumo na bee mɔ bumo nna nsaa ta bumo be amu a ji. Nɛ basa nɛ baa fa mbolpɔ na malɛ bee kaŋɛ le: ‘Mee di Ebɔrɛ epaŋ ŋkpal ŋ ka dii dama so!’ Mbolpɔkpapoana na gbagba maa shu mbolpɔ na so.”
6,"Tend those sheep because I, the Lord, will no longer have pity on the people of this earth. I'll turn neighbor against neighbor and make them slaves of a king. They will bring disaster on the earth, and I'll do nothing to rescue any of them.",Nɛ Enyɛnpe Ebɔrɛ na naŋ kaŋɛ le: “M maaŋ naŋ shu ekama so ashi durnya ere to. Ŋ gbagba beeŋ ta basa na m bɔɔ bumo braana nɛ bewurjipoana enɔ nɛ b mur durnya ere cheche nɛ m maaŋ mɔlga kumo ashi bumo be enɔ to.”
7,So I became a shepherd of those sheep doomed to be slaughtered by the sheep dealers. And I gave names to the two sticks I used for tending the sheep: One of them was named “Mercy” and the other “Unity.”,"Ŋkpal loŋ so nɛ ŋ ki mbolpɔ nɛ b kɔ a yɔ nɛ b ya mɔ na be ekenipo, nseŋ ta akpabi anyɔ ŋ keta a kpa bumo na. N daa tre kuko ‘Kushuso’ nsaa tre kuko malɛ ‘Kɔnɔkoŋwule’ nna."
8,"In less than a month, I became impatient with three shepherds who didn't like me, and I got rid of them.",Kufɔl koŋwule to nɛ n nya agbo n ju mbolpɔkpapo asa ko nɛ b daŋ kishi ma asheŋ ga na.
9,"Then I said, “I refuse to be your shepherd. Let the sheep that are going to die, go on and die, and those that are going to be destroyed, go on and be destroyed. Then let the others eat one another alive.”","Kumo be kaman nɛ ŋ kaŋɛ mbolpɔ na le: “M maaŋ naa la menyi be ekenipo. Bumo nɛ baaŋ wu, b wu. Bumo nɛ baaŋ mur malɛ e mur. Bumo nɛ baaŋ ka malɛ e baa pɛ abar a we.”"
10,"On that same day, I broke the stick named “Mercy” to show that the Lord had canceled his agreement with all people.","Kumo be kamɔnchɛ nɛ m bu kekpabi nɛ mee tre ‘Kushuso’ na to, a ŋini fanɛ kɔnɔkoŋwule be ŋkre nɛ Enyɛnpe Ebɔrɛ nɛ efuliana na kikɛ kre na ku to."
13,"I told them, “Pay me my wages, if you think you should; otherwise, forget it.” So they handed me my wages, a measly",Nɛ Enyɛnpe Ebɔrɛ na kaŋɛ ma le: “Ta amo n ya wɔtɔ bɔrɛlambu na be lɔkɔ na to.” Ndoŋ nna nɛ n ta gbiti be ndarbi adesa nɛ b fɛ fanɛ amo e daga ma na n ya wɔtɔ bɔrɛlambu be lɔkɔ na to.
14,Then I broke the stick named “Unity” and canceled the ties between Judah and Israel.,"Kede be kaman nɛ n naŋ bu kekpabi nyɔsopo nɛ mee tre ‘kɔnɔkoŋwule’ na to, nɛ Juda nɛ Israɛl be kekurgeji ku to."
15,"Next, the Lord said to me, “Act like a shepherd again—this time a worthless shepherd.",Ndoŋ nna nɛ Enyɛnpe Ebɔrɛ na kaŋɛ ma le: “Naŋ laŋɛ ŋ ki mbolpɔkpapo nɛ e maŋ kɔ tɔnɔ kikɛ na.
16,"Once more I am going to let a worthless nobody rule the land—one who won't care for the strays or search for the young or heal the sick or feed the healthy. He will just dine on the fattest sheep, leaving nothing but a few bones.”","Ŋkpal manɛ so n lara mbolpɔkpapo ko fanɛ e ba kaa keni ma mbolpɔ so, ama mo shɛŋ maaŋ baa wɔ bumo nɛ baaŋ foe na to ŋko nɛ e nite n fin bewurbi na ŋko n chɛ bumo nɛ baa lɔ na ŋko ŋ kpa bumo nɛ b kɔ alenfia na n yɔ keji to. Ama bedanso na nɛ e beeŋ baa mɔ a we a ka awibi."
17,"You worthless shepherd, deserting the sheep! I hope a sword will cripple your arm and blind your right eye.","Asheŋ maaŋ nyalɛ n sa loŋ be mbolpɔkpapo jiga nɛ e yige mbe mbolpɔ n lɛ na! Mbe eleŋ kikɛ beeŋ mur ashi kena to. Mbe kabre beeŋ wu, nɛ mbe jisoso be kenishi malɛ e tan!”"
1,This is a message from the Lord about Israel: I am the Lord! I stretched out the heavens; I put the earth on its foundations and gave breath to humans.,"Kubɔya nɛ k shi Enyɛnpe Ebɔrɛ na kutɔ a laŋɛ Israɛl be kaplɛa so na nde. Mo e to esoso nseŋ tɔl durnya n yili kumo be gbaltɔlase so, nseŋ sa dimɛdi ŋkpa na."
2,"I have decided that Jerusalem will become a bowl of wine that makes the neighboring nations drunk. And when Jerusalem is attacked, Judah will also be attacked.","E yɛ: “N yili kumo nna fanɛ Jerusalɛm e ki fanɛ yabra kurwa nɛ efuliana nɛ a mata kumo na e nuu m boo. Kananɛ baaŋ kre kena m ba kulti Jerusalɛm n wɔtɔ na, aloŋ nɛ baaŋ wora Juda be efuli na kikɛ so."
3,"But I will turn Jerusalem into a heavy stone that crushes anyone who tries to lift it. When all nations on earth surround Jerusalem,","Ama loŋ be jemanɛ na kaŋ fo, meeŋ shin nɛ Jerusalɛm e ki fanɛ kejembu gbɛgbɛso, nɛ efuli kama so ebi maaŋ tiŋ n fifir kumo. Bekama nɛ b wora ania nɛ b fifir kumo beeŋ doro bumo be amu."
4,"I will blind every horse and make them panic, and every rider will be confused. But at the same time, I will watch over Judah.",Loŋ be kachɛ na meeŋ shin nɛ kufugboŋ ko e tɔr gbaŋɛ kikɛ so nɛ eboŋ e tɔr amo be bediipoana so. Ma e naaŋ baa keni Juda be basa so. Meeŋ shin nɛ bumo doŋana be egbaŋɛ e tan.
5,"Then every clan in Judah will realize that I, the Lord All-Powerful, am their God, and that I am the source of their strength.",Kumo be kaman nɛ Juda be efuli so be mbunaana na be basa e kaŋɛ bumo be amu le: ‘Enyɛnpetale Ebɔrɛ na e naa sa mbe basa nɛ b wɔ Jerusalɛm to na eleŋ.’
6,At that time I will let the clans of Judah be like a ball of fire in a wood pile or a fiery torch in a hay stack. Then Judah will send the surrounding nations up in smoke. And once again the city of Jerusalem will be filled with people.,"Jemanɛ na kaŋ fo, meeŋ shin nɛ Juda be efuli so be benimuana na e ki fanɛ edɛ ashi kupo to ŋko aboyu nɛ a wɔl a yil to. Baaŋ mur efuliana nɛ e kulti bumo na kikɛ. Ama shɛŋ maaŋ wora basa nɛ b wɔ Jerusalɛm be kadegboŋ na to na bre."
7,"But I will first give victory to Judah, so the kingdom of David and the city of Jerusalem in all of their glory won't be thought of more highly than Judah itself.","Ma Enyɛnpetale Ebɔrɛ na e naŋ shin nɛ Juda be benapo e juŋkpar ŋ kɔ m pɔɔ so, saŋɛ na so kemaŋkura nɛ ewura Deevid be kaman to ebi nɛ basa nɛ b wɔ Jerusalɛm to beeŋ nya na maaŋ baa chɔ Juda be efuli so be basa nɛ b ka na peya."
