verse_number,english_verse,translation_verse
12,and we will all go to fight David wherever he is. We will fall on him just as dew falls and covers the ground. He and all his soldiers will die!,"Ka lala ni chɛ ka ti lir’ o o ni be luɣ’ shɛli maa n-lu o zuɣu kaman maligim ni luri tiŋgbani zuɣu shɛm la, ka o mini ninvuɣ’ shɛb’ bɛn be o sani maa zaa so ku tiligi."
2,"while he is tired and discouraged. He will panic, and everyone with him will run away. I won't kill anyone except David,","Di yi ti wum o ka o suhu zɔhira saha shɛli, ka n dii lir’ o n-kpɛh’ o dabiɛm ka ninvuɣ’ shɛb’ bɛn be o sani maa zaa zo ka chɛ o, ka n ku ŋun’ naa maa kɔŋko,"
3,since he's the one you want to get rid of. Then I'll bring the whole nation back to you like a bride coming home to her husband. This way there won't be a civil war. Hushai Fools Absalom,ka zaŋ niriba maa zaa labina ti ti a kaman amiliya n-kul’ o yidan’ yili la. Ninvuɣ’ yino kɔŋko ka a bɔr’ ni a ku ka chɛ bɛnkam kpalim zaa ka bɛ suhu doya.”
4,Absalom and all the leaders of the tribes of Israel agreed that Ahithophel had a good plan.,Ka o yɛtɔɣa maa daa paligi Absalom mini Izraɛl kpamba zaa suhuri.
5,"Then Absalom said, “Bring in Hushai the Archite. Let's hear what he has to say.”",Di saha ka Absalom daa yɛli “Bolimiya Hushai ŋun nyɛ Ariki nir’ la gba na ka ti ti wum o mi ni mali shɛli ni o yɛli.”
6,"Hushai came in, and Absalom told him what Ahithophel had planned. Then Absalom said, “Should we do what he says? And if we shouldn't, can you come up with anything better?”","Ka Hushai daa kana, ka Absalom ti yɛl’ o, “Ahitɔfɛl ni yɛl’ ni ti niŋ shɛm m-bɔŋɔ, ti niŋm’ o ni yɛli shɛm maa? Di yi pa lala, nyin’ yɛlim’ ti.”"
7,Hushai said: This time Ahithophel's advice isn't so good.,"Di saha ka Hushai daa yɛli Absalom, “Ahitɔfɛl ni yɛli shɛm pumpɔŋɔ ŋɔ din bi viɛla;”"
8,"You know that your father and his followers are real warriors. Now they are as fierce as a mother bear whose cubs have just been killed. Besides, your father has a lot of experience in fighting wars, and he won't be spending the night with the others.","Ka Hushai lan yɛli yaha, “A mi ni a ba min’ o niriba maa nyɛla tɔbutuhiri’ biinsi, ka pumpɔŋɔ bɛ kul taami kaman bɛ ni yi gbaai jaŋgbimbil’ ka chɛ o ma mɔɣu ni ka o taai shɛm la, ka din pahi nyɛla, a ba mi tɔb’ tuhibu looloochi pam, o ku saɣi dɔni niriba maa sani yuŋ."
9,"He has probably already found a hiding place in a cave or somewhere else. As soon as anyone hears that some of your soldiers have been killed, everyone will think your whole army has been destroyed.","Nyama pumpɔŋɔ ŋ-ŋɔ o sɔɣi vol’ shɛl’ ni bee luɣ’ shɛli polo. Ka niriba maa shɛb’ yi chaŋ ti lir’ o tuuli liribu ŋɔ ka o ku ba, ŋunkam wum di yɛla ni yɛli ni bɛ ku Absalom niriba pam."
10,Then even those who are as brave as a lion will lose their courage. All Israel knows what a great warrior your father is and what brave soldiers he has.,"Di saha hal ninvuɣ’ shɛb’ bɛn mali suhukpeeni kaman gbuɣinli la suhuri ni fuŋ dabiɛm zuɣu, dama Izraɛlnim’ zaa mi ni a ba mali kpiɔŋ. Ka ninvuɣ’ shɛb’ bɛn zaa be o sani maa nyɛla bɛn mali suhukpeeni."
11,"My advice is to gather all the fighting men of Israel from the town of Dan in the north down to the town of Beersheba in the south. You will have more soldiers than there are grains of sand on the seashore. Absalom, you should lead them yourself,","Amaa man’ ni mali shɛli nyɛla, a chɛ ka Izraɛlnim’ zaa bɛn be Dan zaŋ hal ni Bɛrishiiba zaa laɣim a sanna kaman teeku noli bihigu la, ka a maŋmaŋ’ yina n-gari tooni zaŋ ba chaŋ."
13,"If they go into a walled town, we will put ropes around that town and drag it into the river. We won't leave even one small piece of a stone.","Ka di yi nyɛla o yila nimaani n-kpe fɔntin’ shɛli ni, di saha Izraɛlnim’ zaa ni bo gabisi yina nti vo tiŋ’ maa ti bahi zolɔŋni hal ka nir’ ti ku lan nya di kuɣibil’ nimaani gba.”"
14,Absalom and the others liked Hushai's plan better than Ahithophel's plan. This was because the Lord had decided to keep Ahithophel's plan from working and to cause trouble for Absalom. Jonathan and Ahimaaz Tell David the News,"Ka Absalom mini Izraɛlnim’ zaa daa yɛli, “Hushai ŋun nyɛ Ariki nir’ ŋɔ ni yɛli shɛm ŋɔ ne nini gari Ahitɔfɛl ni yɛli shɛm la.” Dama Yawɛ daa zaliya ni Ahitɔfɛl ni yɛli shɛm maa di nya nasara, ka di chɛ ka ŋun’ Yawɛ chɛ ka zaɣ’ biɛɣu paai Absalom. Bɛ nyihi Naa Dauda ka o zo"
15,"At once, Hushai went to Zadok and Abiathar. He told them what advice Ahithophel had given to Absalom and to the leaders of Israel. He also told them about the advice he had given.","Di saha ka Hushai daa yɛli Zadok mini Abiata bɛn daa nyɛ maligumaaniba la, “Ahitɔfɛl ni yɛli Absalom mini Izraɛl kpamba shɛm m-bɔŋɔ, ka m mi yɛli ba shɛm m-bɔŋɔ."
16,"Then he said, “Hurry! Send someone to warn David not to spend the night on this side of the Jordan. He must get across the river, so he and the others won't be wiped out!”","Dinzuɣu pumpɔŋɔ timmiya yomyom ka bɛ ti yɛli Dauda ni o di gbe kulibɔŋ duli maa yuŋ ŋɔ, amaa ni o chɛ ka o min’ o niriba maa tirisi tooni, di yi pa lala bɛ ni kpimsi ŋun’ naa mini niriba bɛn be o sani maa birili zaa.”"
17,Jonathan and Ahimaaz had been waiting at Rogel Spring because they did not want to be seen in Jerusalem. A servant girl went to the spring and gave them the message for David.,"Di saha maa Abiata bia Jɔnatan mini Zadok bia Ahimaaz daa sɔɣila Ɛnrɔgɛl, ka bipuɣimbil’ so chani ti yɛri ba dinkam beni, ka bɛ mi zaŋdi li chani ti yɛri Naa Dauda, dama bɛ daa bi bɔr’ ni bɛ kpe tiŋ’ puuni ka so nya ba."
18,But a young man saw them and went to tell Absalom. So Jonathan and Ahimaaz left and hurried to the house of a man who lived in Bahurim. Then they climbed down into a well in the courtyard.,"Amaa ka bidibbil’ so daa ti nya ba ka chaŋ ti yɛli Absalom, ka bɛ niriba ayi maa zaa daa zo yomyom ti kpe Bahurim do’ so yiŋa, doo maa daa malila kɔbiliga o yiŋa ka bɛ siɣi di puuni."
19,"The man's wife put the cover on the well and poured grain on top of it, so the well could not be seen.","Ka yili maa ni paɣa daa zaŋ bini pa kɔbiliga maa noli n-yɛrigi chi diɛli di zuɣu, ka so daa bi baŋ ni shɛli be nimaani."
20,"Absalom's soldiers came to the woman and demanded, “Where are Ahimaaz and Jonathan?” The woman answered, “They went across that stream.” The soldiers went off to look for the two men. But when they did not find the men, they went back to Jerusalem.","Ka Absalom sapashinnim’ daa kana yili maa ni nti bɔhi paɣ’ maa, “Ahimaaz mini Jɔnatan be ya?” Ka paɣ’ maa garigi yɛli ba, “Bɛ du kulibɔŋ ŋɔ ha.” Ka bɛ lihilihi ka bi nya ba, ka labi Jɛrusalɛm."
21,"After the soldiers had gone, Jonathan and Ahimaaz climbed out of the well. They went to David and said, “Hurry! Get ready to cross the river!” Then they told him about Ahithophel's plan.","Bɛ ni daa ŋmaligi chaŋ naai ka niriba maa yi kɔbiliga maa ni na n-chaŋ ti yɛli Naa Dauda, bɛ daa yɛl’ o mi, “Yiɣisim yomyom gbaai kulibɔŋ ŋɔ du, dama n-nyɛ Ahitɔfɛl ni wuhi yikombiɛlim shɛm zaŋ chaŋ a polo.”"
22,David and the others got ready and started crossing the Jordan River. By sunrise all of them were on the other side. Ahithophel Kills Himself,"Di saha ka Dauda mini ninvuɣ’ shɛb’ bɛn zaa daa be o sani maa yiɣisi, zaŋ chaŋ biɛɣu ti yɛn neei la ka bɛ zaa gbaai Jɔɔdɛn Mɔɣili du, ka bɛ yino bi kpalim ka bi du."
23,"When Ahithophel saw that Absalom and the leaders of Israel were not going to follow his advice, he saddled his donkey and rode back to his home in Gilo. He told his family and servants what to do. Then he hanged himself, and they buried him in his family's burial place. Absalom Puts Amasa in Charge of the Army","Ahitɔfɛl ni daa nya ka bɛ bi deeg’ o yikombiɛlim soli maa, ka o dii pa o buŋ’ gali n-kul’ o ya nti malimal’ o yiŋ’ binshɛɣukam zali dɛde ka yil’ omaŋ’ mia kpi, ka bɛ daa zaŋ o sɔɣ’ o yaannim’ siliga ni."
24,"David went to the town of Mahanaim, and Absalom crossed the Jordan River with the army of Israel.",Di saha ka Dauda daa paai Mahanaim. Ka Absalom mini Izraɛlnim’ zaa mi gbaai Jɔɔdɛn Mɔɣili du.
25,"Absalom put Amasa in Joab's place as commander of the army. Amasa's father was Ithra from the family of Ishmael, and his mother was Abigal, the daughter of Nahash and the sister of Joab's mother Zeruiah.","Absalom daa zaŋla Amasa leeg’ o tɔbbihi sapashin’ kpɛma n-zali Jɔab zaani. Amasa daa nyɛla do’ so ŋun yuli booni Itira, ka o nyɛ Ishimail zuliya ni nir’ la dapala. Itira maa daa kpuɣila Jɔab ma Zɛruya tizo Abigeel Nahash bipuɣiŋga."
26,The Israelites under Absalom's command set up camp in the region of Gilead. Friends Bring Supplies to David,Ka Absalom mini Izraɛlnim’ daa dɔni sansani Giliad tiŋgban’ ni.
27,"After David came to the town of Mahanaim, Shobi the son of Nahash came from Rabbah in Ammon, Machir the son of Ammiel came from Lo-Debar, and Barzillai the Gileadite came from Rogelim.","Dauda min’ o niriba maa ni daa mali ti paai Mahanaim, ka Nahash bia Shɔbi ŋun daa yi Raba din be Ammɔn tiŋgban’ ni la na mini Makiri Amiɛl bia ŋun daa yi Lɔdɛba na la ni Barizillai ŋun daa nyɛ Giliad nira ka yi Rɔgɛlim na la"
29,"Here is a list of what they brought: sleeping mats, blankets, bowls, pottery jars, wheat, barley, flour, roasted grain, beans, lentils, honey, yogurt, sheep, and cheese. They brought the food for David and the others because they knew that everyone would be hungry, tired, and thirsty from being out in the desert.","m-pahi shiri mini bihikpam ni piɛri ni waagasi zuɣu na nti ti Dauda mini ninvuɣ’ shɛb’ bɛn daa be o sani maa ni bɛ di, dama bɛ daa yɛlimi, “Ŋ-ŋɔ kum mini kɔnyuri wum niriba maa ka bɛ tarigi yɔɣu maa ni.”"
2,"He sent out one third of his army under the command of Joab, another third under the command of Abishai the son of Zeruiah, and the rest under the command of Ittai from Gath. He told the soldiers, “I'm going into battle with you.”","Ka Dauda daa piri tɔbbihi maa ʒii buta zuɣu, ka chɛ ka Jɔab su yim zuɣu, ka Abishai Zɛruya bia ŋun daa nyɛ Jɔab tizo la su yim zuɣu, ka Itai Gaat nir’ la mi daa su bɛn kpalim la. Ka naa daa yɛli niriba maa, “Mmaŋmaŋ’ gba ni yina pahi yi zuɣu ka ti chaŋ.”"
3,"But the soldiers said, “No, don't go into battle with us! It won't matter to our enemies if they make us all run away, or even if they kill half of us. But you are worth","Amaa ka niriba maa daa yɛl’ o, “Di bi simdi ni a dol’ ti chaŋ. Dama tinim’ yi ŋmaligi guui bɛ baɣa ku be ti ni, ka ti pirigili yi kpi, bɛ baɣa ku be ti ni, a kɔŋko saɣi ti niriba tuhi’ pia, dinzuɣu di simdi ka a kpalim yiŋ’ ŋɔ, ka lee tir’ ti sɔŋsim na.”"
10,"and one of them went and told Joab, “I saw Absalom hanging in a tree!”","Ka do’ so daa nya o ka yɛli Jɔab, “Nyama, n nyala Absalom ka o yili oki tia zuɣu.”"
6,"David said, “All right, if you think I should.” Then in a voice loud enough for everyone to hear, he said, “Joab! Abishai! Ittai! For my sake, be sure that Absalom comes back unharmed.” David stood beside the town gate as his army marched past in groups of",Di saha ka tɔbbihi maa daa yi n-kpe yɔɣu ni bɛ ti tuhi Izraɛlnima. Bɛ daa tuhi tab’ la Ifriim tiŋgban’ ni yɔɣu sunsuuni.
8,"Battles were being fought all over the forest, and David's soldiers were winning. Twenty thousand soldiers were killed that day, and more of them died from the dangers of the forest than from the fighting itself.","Ka bɛn kpalim daa wurim kpe yɔɣu ʒiizaa, ka bɛ doli ba, ka bɛn daa kpi yɔɣu maa ni daa gari bɛ ni zaŋ takɔbiri ku shɛba."
9,"Absalom was riding his mule under a huge tree when his head caught in the branches. The mule ran off and left Absalom hanging in midair. Some of David's soldiers happened by,","Ka Dauda tɔbbihi maa daa chirigi Absalom ka o ba o buntaaŋa zɔra, ka buntaaŋa maa daa ti yɛn zaŋ o gari oki ti’ titali gbini, ka o zuɣu kpe n-shɛbisi oki tia maa wula ni ka o yili zuɣusaa, ka buntaaŋa maa zo ka chɛ o ka o kpalim yiliya."
11,"Joab said, “You saw Absalom? Why didn't you kill him? I would have given you ten pieces of silver and a special belt.”","Ka Jɔab daa bɔhi ninvuɣ’ so ŋun daa yɛl’ o maa, “A shiri nya o? Ka bɔ n-niŋ ka a di bi chɛ o sua luhi tiŋ’ na nimaani? N suhu naan paligi ka n ti a anzinfa laɣibaligu pia mini gbaŋ din lɔr’ sheeni.”"
13,"He always finds out what's going on. I would have been risking my life to kill Absalom, because you would have let me take the blame.”","Ka di yi di nyɛla n niŋ o la zaɣ’ biɛɣu ka binshɛli mi bi sɔɣiri naa sani, di saha a ku zani n nyaaŋa.”"
14,"Joab said, “I'm not going to waste any more time on you!” Absalom was still alive, so Joab took three spears and stuck them through Absalom's chest.","Ka Jɔab daa yɛl’ o, “Man’ bi lan yɛn ku saha a sani yaha,” ka daa dii zaŋ kpana ata chaŋ ti kuhi Absalom suhu dɛde saha shɛl’ o ni daa na ne n-yili oki tia maa zuɣu maa."
15,Ten of Joab's bodyguards came over and finished him off.,Ka nachimba pia bɛn daa nyɛ Jɔab gbaɣino ʒiriba daa laɣim gili Absalom m-bahi jɛh’ o.
16,Then Joab blew a trumpet to signal his troops to stop chasing Israel's soldiers.,Di saha ka Jɔab daa piɛbi kikaa n-gooi tɔbbihi maa ka bɛ daa chɛ Izraɛlnim’ maa kari doli ka labina.
17,"They threw Absalom's body into a deep pit in the forest and put a big pile of rocks over it. Meanwhile, the people of Israel had all run back to their own homes.","Ka bɛ daa zaŋ Absalom ti bahi bɔɣ’ zilinli ni mɔɣu maa ni, ka kahi kuɣa na ti pa o zuɣu, ka di du pam. Ka Izraɛlnim’ maa zaa yinoyino daa zo n-kul’ o yiŋa."
18,"When Absalom was alive, he had set up a stone monument for himself in King's Valley. He explained, “I don't have any sons to keep my name alive.” He called it Absalom's Monument, and that is the name it still has today. Ahimaaz Wants To Tell David","Absalom ni daa na be o nyɛvili ni, o daa mɛla binwɔɣinli zali nayili vinvamli ni ni bɛ ti mal’ li teer’ o yɛla, dama o daa yɛlimi, “N ka bidibiga ŋun ni ti chɛ ka n yuli ku kpi,” Ka o daa zaŋ o yuli boli bini maa. Ka hal ni zuŋɔ bɛ na kul boonila binwɔɣinli maa Absalom binwɔɣinli. Bɛ garigi Naa Dauda Absalom kuli"
19,"Ahimaaz the son of Zadok said, “Joab, let me run and tell King David that the Lord has rescued him from his enemies.”","Di saha ka Zadok bia Ahimaaz daa yɛli, “Chɛ ka man’ guui kuli nti ti naa lahibali ni Yawɛ fa o o dimnim’ nuu ni bahi.”"
20,"Joab answered, “You're not the one to tell the king that his son is dead. You can take him a message some other time, but not today.”","Ka Jɔab daa yɛl’ o, “Pa nyini n-yɛn ʒi lahibali maa kuli zuŋɔ, dahin’ shɛli ka a ni ti ʒi lahibali maa kuli, amaa zuŋɔ dina a ku ʒi lahibali maa kuli, dama nabia maa kpiya.”"
21,"Someone from Ethiopia was standing there, and Joab told him, “Go and tell the king what you have seen.” The man knelt down in front of Joab, then got up and started running.","Di saha ka Jɔab daa yɛli Kushi nir’ ŋun daa be o san’ la, “Cham’ ti yɛli naa a nini ni nya shɛm.” Ka Kush nir’ maa daa zaŋ o zuɣu silim tiŋ’ Jɔab tooni lu o sizuura ka ŋmaligi guui."
22,"Ahimaaz spoke to Joab again, “No matter what happens, I still want to go. And besides, the Ethiopian has already left.” Joab said, “Why should you go? You won't get a reward for the news you have!”","Ka Zadok bia Ahimaaz daa lan yɛli, “Di yi kul nyɛ shɛlikam, nyin’ chɛ ka n gba zo n-doli Kush nir’ maa nyaaŋa.” Ka Jɔab yɛl’ o, “M bia, bɔzuɣu ka a lee bɔr’ ni a zo n-kuli nti ti lahibal’ maa, dama a mi ni a bi yɛn nya shɛli di zuɣu?”"
23,"“I'll run no matter what!” Ahimaaz insisted. “All right then, run!” Joab said. Ahimaaz took the road through the Jordan Valley and outran the Ethiopian.","Ka Ahimaaz daa lan yɛli, “Di yi kul nyɛ shɛlikam, man’ ni zo n-kuli.” Ka Jɔab daa yɛl’ o, “Zom’ kuli.” Di saha ka Ahimaaz daa ŋmaligi guui n-zo n-doli bɔpiɛligu polo nti gari Kush nir’ maa zuɣu."
24,"Meanwhile, David was sitting between the inner and outer gates in the city wall. One of his soldiers was watching from the roof of the gate-tower. He saw a man running toward the town","Di saha maa Dauda daa ʒila tiŋ’ maa dunoya ayi sunsuuni, ka tiŋgula daa ti du n-tam dunɔdali dufahirili zuɣusaa n-lihi ha nya do’ so ni zɔrina o kɔŋko."
25,"and shouted down to tell David. David answered, “If he's alone, he must have some news.” The runner was getting closer,","Ka tiŋgul’ maa daa boli naa n-yɛl’ o. Ka naa daa yɛli, “Di yi nyɛ o kɔŋko n-zɔrina maa dindina o ʒirila lahibali na.” Ka o daa ti zo m-mirina."
26,"when the soldier saw someone else running. He shouted down to the gate, “Look! There's another runner!” David said, “He must have some news too.”","Ka tiŋgul’ maa daa lan nya ka do’ so zɔrina ka o boli dunɔgula n-yɛl’ o, “Nyama, do’ so lan zɔrina o kɔŋko.” Ka naa yɛli, o gba ʒirila lahibali na."
27,"The soldier on the roof shouted, “The first one runs just like Ahimaaz the son of Zadok.” This time David said, “He's a good man. He must have some good news.”","Ka tiŋgul’ maa daa yɛli, “Ŋun be tooni zɔrina maa ŋmanila Zadok bia Ahimaaz.” Ka naa daa yɛli, “O nyɛla ninvuɣ’ suŋ, dinzuɣu lahibali suŋ ka o ʒirina maa.”"
28,"Ahimaaz called out, “We won! We won!” Then he bowed low to David and said, “Your Majesty, praise the Lord your God! He has given you victory over your enemies.”","Ka Ahimaaz daa ti paana yɛli naa, “Bɛ zaa mal’ alaafee,” Ka silim o zuɣu n-zaŋ o nini kpa tiŋa ka yɛli, “Naa, Yawɛ ŋun nyɛ a Naawuni ŋun zaŋ ninvuɣ’ shɛb’ bɛn je nyini n dan’ naa niŋ ti nuu ni ŋɔ simdi paɣibu.”"
29,"“Is my son Absalom all right?” David asked. Ahimaaz said, “When Joab sent your personal servant and me, I saw a noisy crowd. But I don't know what it was all about.”","Ka naa daa bɔhi, “Nachimbil’ Absalom mal’ alaafee?” Ka Ahimaaz daa garigi yɛl’ o, “Jɔab ni di tim ma saha shɛli na maa, n di nya zama ni laɣim yo vuri, amaa n di bi baŋ di ni nyɛ shɛli.”"
30,"David told him, “Stand over there and wait.” Ahimaaz went over and stood there.","Ka naa yɛl’ o, “Ŋmaligim’ zani kpaŋ’ kpe.” Ka o daa ŋmaligi zani kpaŋa."
32,"“Is my son Absalom all right?” David asked. The Ethiopian replied, “I wish that all Your Majesty's enemies and everyone who tries to harm you would end up like him!” David Cries for Absalom","Ka naa daa bɔh’ o, “Ka daɣila nachimbil’ Absalom mal’ alaafee?” Ka Kush nir’ maa daa garigi yɛl’ o, “Naawuni chɛ ka din niŋ nachimbil’ maa niŋ nyini n dan’ naa dimnim’ mini ninvuɣ’ shɛb’ bɛn zaa yiɣisi wuɣil’ a zuɣu ni bɛ niŋ a zaɣ’ biɛɣu la.”"
33,"David started trembling. Then he went up to the room above the city gate to cry. As he went, he kept saying, “My son Absalom! My son, my son Absalom! I wish I could have died instead of you! Absalom, my son, my son!”","Ka naa suhu daa saɣim pam, ka o yiɣisi kpɛri dunoli maa zuɣusaa duu puuni ka kumda. O ni daa chani ni o ti kpe maa o daa yɛrimi, “Mbaye, m bia Absalom, m bia, m bia Absalom! Mani n-yi di kpi ka chɛ a ŋɔ, di di so. Mbaye, Absalom. M bia, m bia!”"
1,"Someone told Joab, “The king is crying because Absalom is dead.”","Ka bɛ daa yɛli Jɔab, “Nyama, naa kumdimi ka fabindi Absalom zuɣu.”"
2,"David's army found out he was crying because his son had died, and their day of victory suddenly turned into a day of sadness.",Ka dindali maa nasara dibu suhupiɛlli maa daa leela suhugarigu dabisili Naa Dauda tɔbbihi maa sani; dama bɛ daa wumya ni naa kumdila o bia maa kuli.
3,"The troops were sneaking into Mahanaim, just as if they had run away from a battle and were ashamed.",Ka tɔbbihi maa daa chaŋ na sɔasɔa ti kpe tiŋ’ maa puuni dindali maa kaman tɔbbi’ shɛb’ bɛn ŋmaligi guui tɔbu ni n-kuli ti kpɛri bɛ ya ni vi la.
4,"David covered his face with his hands and kept on crying loudly, “My son, Absalom! Absalom, my son, my son!”","Ka naa daa zaŋ bini pɔb’ o ninni ka kuhiri pampam yɛra, Mbaye m bia Absalom, mbaye Absalom, m bia, m bia!"
5,"Joab went to the house where David was staying and told him: You've made your soldiers ashamed! Not only did they save your life, they saved your sons and daughters and wives as well.","Di saha ka Jɔab daa kpe nayili maa nti yɛli naa, “Zuŋɔ dabisili ŋɔ, a dihi a tɔbbihi bɛn zaa tilig’ a nyɛvili ka tilig’ a bidibisi min’ a bipuɣinsi ni a paɣiba ni a mamanim’ zaa nyɛviya ŋɔ vi,"
6,"You're more loyal to your enemies than to your friends. What you've done today has shown your officers and soldiers that they don't mean a thing to you. You would be happy if Absalom was still alive, even if the rest of us were dead.","dama a yurila ninvuɣ’ shɛb’ bɛn je a, ka je ninvuɣ’ shɛb’ bɛn yur’ a. Zuŋɔ a kahigi wuhi ni sapashin’ kpamba mini tɔbbihi pa shɛli a sani. Zuŋɔ dabisili ŋɔ m baŋya ni Absalom yi di ne ka tinim’ zaa kpi, a naam paɣ’ lala."
7,"Now get up! Go out there and thank them for what they did. If you don't, I swear by the Lord that you won't even have one man left on your side tomorrow morning. You may have had a lot of troubles in the past, but this will be the worst thing that has ever happened to you!","Dinzuɣu pumpɔŋɔ yiɣisima n-chaŋ ti tɔɣisi tɔbbihi maa suhumahili yɛtɔɣa; dama m po Yawɛ, a yi bi chaŋ, so ku kpalim’ a sani yuŋ ŋɔ, ka dimbɔŋɔ maa ni bie n-gari zaɣ’ biɛ’ shɛŋa din pun niŋ a a nachimbilim ni zaŋ na hal ni pɔŋɔ!”"
8,"David got up and went to the town gate and sat down. When the people heard that he was sitting there, they came to see him. Israel and Judah Want David Back After Israel's soldiers had all returned home,","Di saha ka naa daa yiɣisi chaŋ ti ʒin’ o ʒiishee dunɔdali gbini. Ka bɛ daa yɛli niriba maa, “Nyamiya, naa ʒin’ o ʒiishee dunɔdal’ la gbini. Ka bɛ zaa daa ka naa tooni na. Naa Dauda lab’ Jɛrusalɛm Di saha maa Izraɛlnim’ zaa yinoyino daa pun zomi kuli bɛ yinsi."
10,"everyone in Israel started arguing. They were saying to each other, “King David rescued us from the Philistines and from our other enemies. But then we chose Absalom to be our new leader, and David had to leave the country to get away. Absalom died in battle, so why hasn't something been done to bring David back?”",Amaa ti ni daa zaŋ Absalom so leei ti naa maa kpi tɔb’ ni. Ka pumpɔŋɔ bɔ n-niŋ ka yi bi yɛli shɛli zaŋ chaŋ naa maa zaŋbuna polo?”
11,"When David found out what they were saying, he sent a message to Zadok and Abiathar the priests. It said: Say to the leaders of Judah, “Why are you the last tribe to think about bringing King David back home?","Ka Naa Dauda daa tim ti yɛli Zadok mini Abiata bɛn daa nyɛ maligumaaniba la, “Bɔhimiya Juda kpamba, ‘Bɔzuɣu ka yinim’ nyɛ bɛn ti yɛn bahindi nyaaŋa naa zaŋ kulis’ o yiŋa, hal ka Izraɛlnim’ zaa yɛtɔɣa ti paai man’ naa?"
12,"He is your brother, your own relative! Why haven't you done anything to bring him back?”","Yinima n-nyɛ n dɔɣiriba, yi nyɛla n niŋgbuŋ mini n ʒim, ka bɔ n-niŋ ka yinim’ ti yɛn bahindi nyaaŋa n-zaŋ man’ naa labisi?”"
13,"And tell Amasa, “You're my nephew, and with God as a witness, I swear I'll make you commander of my army instead of Joab.”","Yɛlimiya Amasa, ‘A nyɛla n niŋgbuŋ mini n ʒim, zuŋɔ zaŋ chana, n yi bi zaŋ a leei n tɔbbihi sapashin’ kpɛma n-zali Jɔab zaani, Naawuni ŋun niŋmi ma zaɣ’ biɛɣu, hal ŋun niŋmi ma zaɣ’ biɛɣu pam gba.’ ”"
14,"Soon the tribe of Judah again became followers of David, and they sent him this message: “Come back, and bring your soldiers with you.” David Starts Back for Jerusalem","Ka Amasa daa zaŋ Judanim’ maa zaa suhuri laɣim taba ka bɛ be kaman ninvuɣ’ yino la, ka daa tim ti yɛli Naa “A min’ a kpamba zaa labimina.”"
16,"Shimei the son of Gera was there with them. He had hurried from Bahurim to meet David. Shimei was from the tribe of Benjamin, and",Ka Gɛra bia Shimɛi ŋun daa nyɛ Bɛnjamin zuliya ni nir’ la daa yi Bahurim kana yomyom ti pahi Judanim’ maa zuɣu ni bɛ tuhi Naa Dauda soli.
20,I know I was wrong. That's why I wanted to be the first one from the northern tribes to meet you.”,"Dama nyama, mani ŋun nyɛ a dabili ŋɔ mi ni n daa tum taali, dinzuɣu ka mani n-nyɛ ŋun daŋ yi Yisifu zuliya ni kana ni n ti tuhi nyini n dan’ naa soli maa.”"
18,"Then they brought David's family and servants back across the river, and they did everything he wanted them to do. Shimei Meets with David Shimei crossed the Jordan River and bowed down in front of David.","Ka bɛ daa du mɔɣili maa ni bɛ ti zaŋ naa malibu duhi na, ka niŋ o ni bɔri shɛm. Naa Dauda niŋ Shimɛi nirilim Naa ni daa ti yɛn du mɔɣili maa saha shɛli, ka Shimɛi Gɛra bia maa daa kana ti damdi naa tooni,"
19,"He said, “Your Majesty, I beg you not to punish me! Please, forget what I did when you were leaving Jerusalem. Don't even think about it.","ka yɛl’ o, “N dana, di zaŋ man’ ŋun nyɛ a dabili ŋɔ taali bee n-lan teei n ni daa tum gala shɛm dahin’ shɛli nyini n dan’ ni daa yi Jɛrusalɛm n-zɔrila yɛla. Naa, di zaŋ li niŋ a suhu ni."
21,"But Abishai shouted, “You should be killed for cursing the Lord's chosen king!”","Ka Abishai Zɛruya bia la daa yɛli, “Di simdi ni ti ku Shimɛi o ni daa tu Yawɛ ninvuɣ’ gahindili ŋɔ zuɣu.”"
22,"David said, “Abishai, what will I ever do with you and your brother Joab? Is it your job to tell me who has done wrong? I've been made king of all Israel today, and no one will be put to death!”","Amaa ka Dauda daa yɛli, “Wula ka n yɛn niŋ yinim’ Zɛruya bihi bɛn be kaman yi leela n dimnim’ zuŋɔ dabisili ŋɔ? Di simdi ni ti ku nira Izraɛl tiŋgban’ ni zuŋɔ dabisili ŋɔ? Pa mani n-nyɛ Izraɛlnim’ naa zuŋɔ dabisili ŋɔ?"
23,Then David promised Shimei that he would not be killed. Mephibosheth Meets with David,"Ka naa daa po pɔri yɛli Shimɛi, A ku kpi.” Naa Dauda niŋ Mɛfibɔshɛt nirilim"
25,"Mephibosheth, the grandson of Saul, also came to meet David. He had missed David so much that he had not taken a bath or trimmed his beard or washed his clothes the whole time David was gone. David asked him, “Why didn't you go with me?”","O ni daa yi Jɛrusalɛm kana ni o ti tuhi Naa Dauda soli maa, ka naa bɔh’ o, “Mɛfibɔshɛt, bɔzuɣu ka a daa bi doli ma chaŋ?”"
26,"He answered, “Your Majesty, you know I can't walk. I told my servant to saddle a donkey for me so I could go with you. But my servant left without me, and","Ka o garigi yɛli, “N dan’ naa, n tumtumda n-daa yɔhim’ ma, man’ ŋun nyɛ a dabili ŋɔ daa yɛl’ o mi, ‘Pam’ m buŋ’ ŋɔ gali ti ma ka m ba n-doli naa chaŋ,’ dama a mi ni mani ŋun nyɛ a dabili ŋɔ nyɛla wɔbiga."
