verse_number,english_verse,translation_verse
20,"For several days we could not see either the sun or the stars. A strong wind kept blowing, and we finally gave up all hope of being saved.","Taah nan bi bu ponn ni na, ni nan yunn le taa ŋmaa kan nwiin, kaa waa ŋiŋmabil mu, ntaalangbam pu. Libuln mu nan beenin daar, ki pɔɔ. Taa nan ki dak ke ti ga ŋmar."
21,"Since none of us had eaten anything for a long time, Paul stood up and told the men: You should have listened to me! If you had stayed on in Crete, you would not have had this damage and loss.","Tɔ, baa nan ki ji tijikaar, ni ti yunn. Baah kaa ki ji tijikaar ni yunn na, le Pɔɔl fii sil binimbiin ni, ki bui bi, “Njɔtiib, ni yaa ba pel maah nan len pu na, ki yaa kaa ba nyan ni Krete aadikl ni kan, ni ba ga li ŋan. Timi aawan aa ba ga bii."
22,"But now I beg you to cheer up, because you will be safe. Only the ship will be lost.","Tɔ, m gaŋ nimi la, chuu nibaa man. Ti ponn ni unii ubaa aan kpo. Buŋɔb ngbaan baanja le ga bii."
23,"I belong to God, and I worship him. Last night he sent an angel","M ye Uwumbɔr aanii, le ki dooni u. Kinyeek na, le waatuun ubaa dan nan sil m chee,"
24,"to tell me, “Paul, don't be afraid! You will stand trial before the Emperor. And because of you, God will save the lives of everyone on the ship.”","ki bui mi, ‘Pɔɔl, taa san ijawaan. Aa ga sil Ubɔrkpaan Siisa aanimbiin ni. Uwumbɔr ga cha binib bimɔk bi buŋɔb bue ponn ni na ŋmar, saanimbaak pu.’"
25,Cheer up! I am sure that God will do exactly what he promised.,"Njɔtiib, nima pu na, chuu nibaa man. M pak ke Uwumbɔr ga ŋa waah tuk mi pu na."
26,But we will first be shipwrecked on some island.,"Libuln mu ga daa buŋɔb na ti tam lidikl libaa, ki bii bu.”"
40,"They cut the anchors loose and let them sink into the sea. At the same time they untied the ropes that were holding the rudders. Next, they raised the sail at the front of the ship and let the wind carry the ship toward the beach.","Le bi chuu geei tikur na aaŋmin, le ti bee nnyun ni. Le bi chuu gbiln tiŋɔpann aaŋmin, ki nan di likekeln gbin liŋɔyil ndɔ pu paacham. Libuln aah daar na, le bi ban ke likekeln ngbaan li joo buŋɔb chuun cha nnyun aagbaan. Le bu chuun buen."
30,"The sailors wanted to escape from the ship. So they lowered the lifeboat into the water, pretending that they were letting down some anchors from the front of the ship.","Le biŋɔŋaab ban ke bi loon nyan buŋɔb na ni. Le bi chuu nyan buŋɔb waatiib na di deen nnyun pu, ki ŋmann ke bi chuu nyan tikur tibaa le liŋɔyil pu."
29,"The sailors were afraid that we might hit some rocks, and they let down four anchors from the back of the ship. Then they prayed for daylight.","Le bi dak ke nibaakan buŋɔb ngbaan ga duur ŋitakpal ki bii. Nima pu na, bi nan di tikur tinaa gbin iŋmin inaa pu, ki di gbin liŋɔjuul, le ti doon tam kitiŋ, ki joo bu. Bu aan ki ŋmaa chuun. Baah ŋa kina na, le bi mee Uwumbɔr ke u cha kitaak woln."
31,"But Paul said to Captain Julius and the soldiers, “If the sailors don't stay on the ship, you won't have any chance to save your lives.”","Tɔ, Pɔɔl nan bee baah ban bi ŋa pu na, le ki bui butɔb aajab ni baaninkpel, “Biŋɔŋaab ngbaan yaa nyan buŋɔb ngbaan ponn ni kan, naan ŋmaa ŋmar.”"
32,The soldiers then cut the ropes that held the lifeboat and let it fall into the sea.,"Waah len kina na, le butɔb aajab chuu buŋɔb waatiib na aaŋmin gii, ki di bu lii, ki cha busakpem na."
34,I beg you to eat something. Your lives depend on it. Do this and not one of you will be hurt.”,"Ni pɔɔk nibaa ki ji pɔkaa man. Ni ga ter nimi, ni kan mpɔɔn. Nibaa aan ŋa unii ubaa do ponn ni.”"
35,"After Paul had said this, he took a piece of bread and gave thanks to God. Then in front of everyone, he broke the bread and ate some.","Pɔɔl aah len kina na, le u yoor boroboro, ki doon Uwumbɔr bi mɔmɔk aanimbil ni, ki gii ki ŋman."
36,"They all felt encouraged, and each of them ate something.","Waah ŋa kina na, le bi mɔmɔk chuu bibaa, ki mu jin tijikaar."
38,"and after everyone had eaten, they threw the cargo of wheat into the sea to make the ship lighter. The Shipwreck","Le bi mɔmɔk ŋman ti bab. Baah ŋman bab na, le bi di tijikaar ti gur na di mee nnyun ni. Bi nan ban ke buŋɔb ngbaan yook la. Timi aaŋɔb aah bii pu na"
39,"Morning came, and the ship's crew saw a coast they did not recognize. But they did see a cove with a beach. So they decided to try to run the ship aground on the beach.","Kitaak aah woln na, le ti kan kitiŋ. Le biŋɔŋaab aa nyi kitiŋ ngbaan ni. Le bi kan kiloloŋ. Litambol mu dɔ kiloloŋ ngbaan aagbaan. Le bi len ke bi ga pɔɔn bibaa ki cha buŋɔb na ti nyal litambol ngbaan paab."
41,"But it ran aground on a sandbank. The front of the ship stuck firmly in the sand, and the rear was being smashed by the force of the waves.","Litambol libaa nan dɔ nnyun ponn ni, le baa waa li, ki di dii lipaab. Le liŋɔyil chɔb lipaab, kaan ki ŋmaa chuun. Tinyunkpenn nan gbaa buŋɔb na le liŋɔjuul ti wii."
43,"But Captain Julius wanted to save Paul's life, and he did not let the soldiers do what they had planned. Instead, he ordered everyone who could swim to jump into the water and head for shore.","Butɔb aajab aaninkpel aa nan ban ke bi ku Pɔɔl, nima pu le waa kii. U nan tuk bi ke binib bi ŋmaa wo nnyun na puen yuk lir nnyun ponn ni, ki wo buen nnyun aagbaan, ki ti nyan;"
44,"Then he told the others to hold on to planks of wood or parts of the ship. At last, everyone safely reached shore.","ke binib bi kaa ŋmaa wo nnyun na nyoon ŋikpan, ni ŋiŋɔbɔk, ki li cha nnyun aagbaan, ki ti nyan. Le ti ŋa kina. Le ti mɔmɔk ti nyan."
1,"When we came ashore, we learned that the island was called Malta.","Taah nyan nnyun ngbaan ni na, le bi tuk timi ke bi yin lidikl ngbaan ke Malta."
2,"The local people were very friendly, and they welcomed us by building a fire, because it was rainy and cold.","Le kitiŋ ngbaan aanib gaa timi ki ŋa timi tiŋann pam. Le utaal piin ki bi nu, le tiwoor bi. Le bi tuur mmii tii timi."
3,"After Paul had gathered some wood and had put it on the fire, the heat caused a snake to crawl out, and it bit him on the hand.","Le Pɔɔl ti peei ni idɔ nan di ŋa mmii ni. Waah di i ŋa mmii ni na, le i toŋ. Le uwaa nyan i ni, ki juu dab uŋaal, ki jɔn."
4,"When the local people saw the snake hanging from Paul's hand, they said to each other, “This man must be a murderer! He didn't drown in the sea, but the goddess of justice will kill him anyway.”","Waah juu dab uŋaal ki jɔn na, le kitiŋ ngbaan ponn ni aanib kan, ki bui tɔb ke uja ngbaan ye unikur, le ki nyan ni nnyusakpem ni; Uwumbɔr mu aan cha u ŋmar."
5,Paul shook the snake off into the fire and wasn't harmed.,"Tɔ, Pɔɔl nan gbɔk uŋaal, le uwaa na lir mmii ni. Naa ŋa u nibaa."
6,"The people kept thinking that Paul would either swell up or suddenly drop dead. They watched him for a long time, and when nothing happened to him, they changed their minds and said, “This man is a god.”","Bi dak ke ni ga duun la, ni yaa kaa ye kina kan, u ga kpo. Bi nan lik le ni ti yunn, ki mu aa kan nibaa ŋa u. Le bi ki dak ke u ye liwaal la, le ki kpaln unii."
7,"The governor of the island was named Publius, and he owned some of the land around there. Publius was very friendly and welcomed us into his home for three days.","Tɔ, kitiŋ ngbaan aanib aaninkpel mu nan bi. Bi yin u ke Publius. Waasaak aa nan daa taah bi nin chee na. Le u gaa timi, ki chann timi tichann ki ŋa timi tibulchinn iwiin itaa."
8,"His father was in bed, sick with fever and stomach trouble, and Paul went to visit him. Paul healed the man by praying and placing his hands on him.","Ute nan bun, ki dɔ kidiik ni. Uwon nan ton, le u peel nsin. Pɔɔl nan koo u chee kidiik ni, ki ti mee Uwumbɔr tii u, ki ti di uŋaal paan u pu, le u pɔɔk."
9,"After this happened, everyone on the island brought their sick people to Paul, and they were all healed.","Pɔɔl aah ŋa kina na, le bibum biken bi bi lidikl ngbaan aatiŋ ni na mu dan Pɔɔl chee, le u cha bi mu pɔɔk."
10,"The people were very respectful to us, and when we sailed, they gave us everything we needed. From Malta to Rome","Le bi tii timi ipiin pam. Taah nan ban ti buen na, bi nan ki tii timi, timi aasachuln aapiin. Taah nyan Malta aadikl pu ki buen Rom aatiŋ ni pu na"
11,Three months later we sailed in a ship that had been docked at Malta for the winter. The ship was from Alexandria in Egypt and was known as “The Twin Gods.”,"Ti nan bi nima iŋmal itaa, le buŋɔb bubaa nan bi nima tiwoor ni libuln yoonn. Bu nyan ni kitiŋ kibaa ni, bi yin ki ke Aleksandria. Bi nan yin buŋɔb ngbaan ke “Bijaam.” Le ti koo bu ni, ki buen."
12,We arrived in Syracuse and stayed for three days.,"Ti nan ti fuu kitiŋ kibaa ni, bi yin ki ke Sirakus, ki nan bi nima iwiin itaa,"
14,"There we found some of the Lord's followers, who begged us to stay with them. A week later we left for the city of Rome.","Ti nan kan Yesu aanib bibaa nima. Le bi gaŋ timi ke ti li bi bi chee ki ti saa iwiin ilole. Iwiin ilole ngbaan aah jer na, le ti chuun kitiŋ ki buen Rom aatiŋ ni."
15,"Some of the followers in Rome heard about us and came to meet us at the Market of Appius and at the Three Inns. When Paul saw them, he thanked God and was encouraged. Paul in Rome","Yesu aanib bi nan bi Rom aatiŋ ni na nan ŋun ke ti choo. Le bi tooh ni timi nsan pu. Bibaa nan tooh ni timi Apius Aanyaŋ ponn ni, le bibaa mu tooh ni timi Tidir Daakaan Titaa na chee. Pɔɔl aah kan bi na, le u doon Uwumbɔr, ki kan lipobil. Pɔɔl aah moon Yesu aabɔr Rom aatiŋ ni pu na"
16,"We arrived in Rome, and Paul was allowed to live in a house by himself with a soldier to guard him.","Tɔ, ti nan ti fuu Rom aatiŋ ni. Taah fuu nima na, le bi cha Pɔɔl koo kidiik kibaa ni, le butɔb aaja ubaa si kii u."
17,"Three days after we got there, Paul called together some of the Jewish leaders and said: My friends, I have never done anything to hurt our people, and I have never gone against the customs of our ancestors. But in Jerusalem I was handed over as a prisoner to the Romans.","Iwiin itaa aah jer na, le Pɔɔl yin Juu yaab aaninkpiib ke bi kuun ni u chee. Baah kuun ni u chee na, le u bui bi, “Nnaabitiib, maa ŋa timi aanib bakaa, kaa bii tiyaajatiib aakaal. Bi po chuu mi Jerusalem ni ki di mi ŋa Rom yaab aaŋaal ni."
18,They looked into the charges against me and wanted to release me. They found that I had not done anything deserving death.,"Bi nan jin mi tibɔr, le ki bee ke maa ŋa bakaa, naa ŋeer bi ku mi. Le bi ban ke bi di cha mi."
19,"The Jewish leaders disagreed, so I asked to be tried by the Emperor. But I don't have anything to say against my own nation.","Le Juu yaab aa kii ke bi di cha mi. Nima pu na, m len ke m ban ke Ubɔrkpaan Siisa le ji mi tibɔr ngbaan. Naa ye ke m ban ke m galn maanib u chee."
20,I am bound by these chains because of what we people of Israel hope for. This is why I have called you here to talk about this hope of ours.,"Nima pu le m yin nimi ke ni dan m chee, aan ti nan len tɔb chee tibɔr. Timi Israel yaab kpa limakl ke unii u ga gaa timi lii na ga dan. Limakl ngbaan pu, le bi buu mi tikululn tee.”"
21,"The leaders replied, “No one from Judea has written us a letter about you. And not one of them has come here to report on you or to say anything against you.","Le bi bui u, “Judea aatiŋ aanib aa ŋmee saabɔr kigbaŋ ni tii ni timi. Tina aabo ubaa aa nyan ni nima, ki nan tuk timi saabɔr, kaa len tibɔbir aa pu."
22,But we would like to hear what you have to say. We understand that people everywhere are against this new group.”,"Ti nyi ke bi len ntim mɔmɔk ponn ni ke saah dii nsan mu na aa ŋan. Nima pu na, ti ban ti ŋun tibɔr ti bi aamɔb ni na.”"
23,"They agreed on a time to meet with Paul, and many of them came to his house. From early morning until late in the afternoon, Paul talked to them about God's kingdom. He used the Law of Moses and the Books of the Prophets to try to win them over to Jesus.","Le bi siin bundaln bi ga ki kuun Pɔɔl chee na. Liyaadaal aah fuu ni na, bi nan ki kuun ni waadiik ni, ki wiir pam. U nan len bi chee tibɔr kichakpiik ni ki nan saa kijook, ki tuk bi Uwumbɔr aanaan aabɔr, ke Moses ni Uwumbɔr aabɔnabtiib nan ŋmee Yesu aabɔr, Uwumbɔr Aagbaŋ ponn ni. Pɔɔl nan pɔɔni ubaa ke bi gaa Yesu ki kii."
24,"Some of the leaders agreed with what Paul said, but others did not.","Juu yaab bibaa kii tii waah len pu na, bibaa mu aa kii tii."
25,"Since they could not agree among themselves, they started leaving. But Paul said, “The Holy Spirit said the right thing when he sent Isaiah the prophet","Le bi kpak tɔb kinikpakpak. Baah ban bi nyan Pɔɔl aadiik ni na, le u bui bi, “Uwumbɔr Aafuur Nyaan nan cha waabɔnabr Aisaya tuk niyaajatiib mbamɔn."
26,"to tell our ancestors, ‘Go to these people and tell them: You will listen and listen, but never understand. You will look and look, but never see.","U nan tuk Aisaya ke, ‘Li cha ti tuk binib ngbaan ke Uwumbɔr len ke: Ni ga pel ki pel, kaan bee maaliin aatataa. Ni ga lik ki lik, kaan li waa."
27,"All of you have stubborn hearts. Your ears are stopped up, and your eyes are covered. You cannot see or hear or understand. If you could, you would turn to me, and I would heal you.’ ”","Binib ngbaan aasui aa bi nibaa ni. Bitafal kpaa la. Bi ŋub binimbil, kaa ban ke binimbil woln, kaa ban ke bitafal ŋun, kaa ban ke bisui bee maaliin aatataa, kaa ban ke bi kpeln baabimbin ki dii maasan, aan m tii bi laafee.’”"
29,"Paul said, “You may be sure that God wants to save the Gentiles! And they will listen.”","Pɔɔl aah len kina na, le Juu yaab ngbaan nyan waadiik ni, ki beenin kpak tɔb kinikpakpak sakpen.]"
30,For two years Paul stayed in a rented house and welcomed everyone who came to see him.,"Pɔɔl nan bi kidiik ngbaan ponn ni ŋibin ŋilee. U nan pan ki pu, le ki bi ki ni. Le binib choo nan manni u nima. Le u gaa bi mɔmɔk ni mpopiin."
31,"He bravely preached about God's kingdom and taught about the Lord Jesus Christ, and no one tried to stop him.","U nan beenin tuk binib Uwumbɔr aanaan aabɔr, ni Tidindaan Yesu Kristo aabɔr, ki nan kpa lipobil ki len. Ubaa mu aa bui ke u di cha."
1,"From Paul, a servant of Christ Jesus. God chose me to be an apostle, and he appointed me to preach the good news","Min Pɔɔl le ŋmee kigbaŋ kee. M ye Yesu Kristo aatutunn la. Uwumbɔr nan yin mi ke m li ye Yesu aakpambal, ki nyan mi ke m moon waabɔnyaan tee."
2,that he promised long ago by what his prophets said in the holy Scriptures.,"N‑yaayoonn na, Uwumbɔr nan puu tipuur ke u ga tii timi tibɔnyaan tee. Le waabɔnabtiib ŋmee ti waagbaŋ ki ye chain na ponn ni."
4,"This good news is about his Son, our Lord Jesus Christ! As a human, he was from the family of David. But the Holy Spirit proved that Jesus is the powerful Son of God, because he was raised from death.","Uwumbɔr nan fikr u nkun ni, le Waafuur Nyaan mɔk ke u ye uma Uwumbɔr Aajapɔɔn u kpa mpɔɔn na."
5,"Jesus was kind to me and chose me to be an apostle, so that people of all nations would obey and have faith.","U pu le Uwumbɔr ŋa tinyoor ŋa m pu, le ki ŋa mi waakpambal, ke m tuk ŋinibol mɔmɔk ke ni ŋan ke bi tii u naadii, ki kii waamɔb."
6,You are some of those people chosen by Jesus Christ.,"Nimi bi bi Rom aatiŋ ni na, Uwumbɔr yin ni mu, ke ni li ye Yesu Kristo aanib."
7,This letter is to all of you in Rome. God loves you and has chosen you to be his very own people. I pray that God our Father and our Lord Jesus Christ will be kind to you and will bless you with peace! A Prayer of Thanks,"Nima le m ŋmee kigbaŋ kee m tii nimi bimɔk bi Rom aatiŋ ni na. Uwumbɔr gee nimi ki yin nimi ke ni li ye waanib. Tite Uwumbɔr ni Tidindaan Yesu Kristo ŋa tinyoor ŋa ni pu, ki tii nimi nsuudoon. Idoon aameel"
8,"First, I thank God in the name of Jesus Christ for all of you. I do this because people everywhere in the world are talking about your faith.","Yesu Kristo pu, le m dooni Maawumbɔr ni mɔmɔk pu; ba pu? binib bimɔk bi dulnyaa ni na ŋun naah gaa Yesu Kristo ki kii pu na."
9,"God has seen how I never stop praying for you, while I serve him with all my heart and tell the good news about his Son.","M di nsui mɔmɔk tun lituln tii Uwumbɔr, ki tuk binib Ujapɔɔn Yesu Kristo aabɔnyaan ngbaan. Uma Uwumbɔr le nyi ke ni ye mbamɔn, m teer nibɔr maameen mɔmɔk ponn ni,"
10,"In all my prayers, I ask God to make it possible for me to visit you.","ki mee u n‑yoonn mɔmɔk ke ni yaa ye waageehn kan, u tii mi nsan ke m dan nan mann nimi dandana wee."
11,I want to see you and share with you the same blessings that God's Spirit has given me. Then you will grow stronger in your faith.,"M ban ke m kan nimi, ki ter nimi aan ni kan Uwumbɔr Aafuur Nyaan aapiin i ga pɔɔk nitaakpab na."
12,What I am saying is that we can encourage each other by the faith that is ours.,"Maah len pu na le ye ke m ni nimi aah gaa Yesu Kristo ki kii pu na, ti ga pɔɔk tɔb aataakpab."
13,"My friends, I want you to know that I have often planned to come for a visit. But something has always kept me from doing it. I want to win followers to Christ in Rome, as I have done in many other places.","Nnaabitiib, m ban ke ni bee ke n‑yoonn mɔmɔk m nan ban ke m dan ni chee, le kaa kee ŋmaa dan. M ban ke m cha binib gaa Yesu ki kii Rom aatiŋ ni, ke maah ŋa pu ntim muken ponn ni na."
16,"I am proud of the good news! It is God's powerful way of saving all people who have faith, whether they are Jews or Gentiles.","Maa san inimɔɔn Yesu aabɔnyaan tee pu. Tibɔnyaan ngbaan kpa Uwumbɔr aapɔɔn. Binib bimɔk ŋun ti ki gaa Yesu Kristo ki kii na ga ŋmar; njan, bi ye Juu yaab na ga ŋmar, le bi kaa ye Juu yaab na mu ga ŋmar."
17,"The good news tells how God accepts everyone who has faith, but only those who have faith. It is just as the Scriptures say, “The people God accepts because of their faith will live.” Everyone Is Guilty","Tibɔnyaan ngbaan mɔk timi ke unii yaa gaa Yesu Kristo ki kii kan, Uwumbɔr ga len ke waabɔr ŋan. Ni ŋmee Uwumbɔr Aagbaŋ ni ke, “Uninyaan aah gaa Uwumbɔr ki kii na, u ga li kpa limɔfal.” Unibɔn aataani"
18,From heaven God shows how angry he is with all the wicked and evil things that sinful people do to crush the truth.,"Uwumbɔr mɔk binib ke u gee liŋuul titunwanbirdam pu; bi tun lituln li kaa ŋan na, kaa dii u. Baabiin pu le bi yii mbamɔn."
19,"They know everything that can be known about God, because God has shown it all to them.",Uwumbɔr gee liŋuul bi pu la; ba pu? waabɔr ti binib ga ŋmaa bee ti na bi mpaan pu. Uwumbɔr le di ti mɔk bi.
20,"God's eternal power and character cannot be seen. But from the beginning of creation, God has shown what these are like by all he has made. That's why those people don't have any excuse.","Buyoonn Uwumbɔr nan naan dulnyaa wee ki nan saa dandana wee na, binib kani waabimbin aah bi pu na. Naa ye ke binimbil le kan u. Bi kan tiwan ni u naan ni na, ki kan ke u kpa mpɔɔn mu kaan doo na, ki sil ye Uwumbɔr. Nima le baan ŋmaa len ke baa nyi."
21,"They know about God, but they don't honor him or even thank him. Their thoughts are useless, and their stupid minds are in the dark.","Bi nyi ke u bi, ki mu aa nyuŋni u waah ŋeer pu na, ki mu aa dooni u waaterm pu. Nima le baalandak bee fam. Bisui ni bɔɔn la, kaa kpa nlan."
22,"They claim to be wise, but they are fools.","Bi len ke bi ye bilankpalb, le ki tee ye bijɔrb."
23,"They don't worship the glorious and eternal God. Instead, they worship idols that are made to look like humans who cannot live forever, and like birds, animals, and reptiles.","Baa ki dooni Uwumbɔr u nyuun ki bi n‑yoonn mu kaa kpa ndoon na. Bi ŋa binibɔm aanaŋ, ni inyoon aanaŋ, ni iwaa aanaŋ, ki dooni ŋiwaa ngbaan."
24,"So God let these people go their own way. They did what they wanted to do, and their filthy thoughts made them do shameful things with their bodies.","Nima le Uwumbɔr di cha bi, le bi dii bisui aah ban pu na, ki tun tijɔŋ aatuln, ki tun lituln li jinni biwon inimɔɔn na. Bi yii Uwumbɔr u ye mbamɔn na, ki dii ŋiwaa."
25,"They gave up the truth about God for a lie, and they worshiped God's creation instead of God, who will be praised forever. Amen.","Bi dooni tiwan ni Uwumbɔr naan ni na, ki dii ni, kaa dooni Uwumbɔr u naan tiwan mɔmɔk na, kaa dii u. Uma Uwumbɔr le yeh mpakm n‑yoonn mu kaa kpa ndoon na. Amii."
26,"God let them follow their own evil desires. Women no longer wanted to have sex in a natural way, and they did things with each other that were not natural.","Baah yii Uwumbɔr na, nima le u siir cha bi. Le bi tun inimɔɔn aatuln, bisui aah ban pu na. Bipiib di biŋeen aatɔtiib kpaln bijab, ki doo bi chee."
27,"Men behaved in the same way. They stopped wanting to have sex with women and had strong desires for sex with other men. They did shameful things with each other, and what has happened to them is punishment for their foolish deeds.","Bijab mu yii bipiib, ki chuun ban bijab, ki di biŋeen aatɔtiib kpaln bipiib ki tun inimɔɔn aatuln, le Uwumbɔr daa bitafal, baatunwanbir aah ŋeer pu na."
28,"Since these people refused even to think about God, he let their useless minds rule over them. That's why they do all sorts of indecent things.","Baah kaa gee ke bi li nyi Uwumbɔr na, le u siir cha bi. Le bi dak ilandak i ye fam na, ki tun lituln li kaa ŋan na,"
29,"They are evil, wicked, and greedy, as well as mean in every possible way. They want what others have, and they murder, argue, cheat, and are hard to get along with. They gossip,","ki gbii titunwanbir aabɔŋ mɔmɔk. Bi gɔr kidagook ki tun baka baka, ki kpa iniman, kaa gee tɔb, ki kpa lipiipoln, ki jaa kijaak, ki ku tɔb, ki ŋmanni tɔb, ki nan tɔb, ki bii tɔb libɔɔl ni,"
30,"say cruel things about others, and hate God. They are proud, conceited, and boastful, always thinking up new ways to do evil. These people don't respect their parents.","ni mpaan pu. Bi nan Uwumbɔr, le ki seei tɔb, ki kpa kalmbaani, ki puk kipupuk. Bi po dak baah ga ŋa pu ki moo tun titunwanbir na la. Bi yii bite ni bina aamɔi."
31,"They are stupid, unreliable, and don't have any love or pity for others.","Baa kpa nlan. Bi yaa puu tipuur kan, baa gbiini ti. Baa gee baamaal aanib, kaa cha pinni binib, kaa san binib kinimbaak."
32,"They know God has said that anyone who acts this way deserves to die. But they keep on doing evil things, and they even encourage others to do them.","Bi nyi ke Uwumbɔr len ke binib bi ŋani kina na ŋeer nkun, le bi tee beenin ŋani kina, ki len ke binib yaa ŋani kina kan, naa bir."
1,"Some of you accuse others of doing wrong. But there is no excuse for what you do. When you judge others, you condemn yourselves, because you are guilty of doing the very same things.","Tɔ, si u galni binib biken na, saan ŋmaa len tibaa ki nyan aabaa tibɔr ni Uwumbɔr chee; ba pu? aa mu ŋani kina la. Saah galni bi na, le ni mɔk ke saabɔr mu bii; ba pu? si u galni bi na, aa mu ŋani ke baah ŋani pu na la."
2,We know that God is right to judge everyone who behaves in this way.,"Ti nyi ke Uwumbɔr yaa daa binib bi ŋani kina na aatafal kan, ni ŋan."
3,"Do you really think God won't punish you, when you behave exactly like the people you accuse?","Si u ŋani kina na, ki galni biken bi ŋani kina na, aa dak ke Uwumbɔr aan daa aatafal aa?"
4,You surely don't think much of God's wonderful goodness or of his patience and willingness to put up with you. Don't you know that the reason God is good to you is because he wants you to turn to him?,"U ŋa si tibulchinn sakpen, ki kpa limɔr ni suklaa aa pu. Ba ŋa aa lik u fam? Saa nyi ke Uwumbɔr ban ke aa kpeln saabimbin aa? Nima le cha u ŋa si tibulchinn."
5,But you are stubborn and refuse to turn to God. So you are making things even worse for yourselves on that day when he will show how angry he is and will judge the world with fairness.,"Le aatafal pɔɔ. Saa ban ke aa kpeln aasui. Nima le Uwumbɔr ga moo daa aatafal, bundaln u ga gee liŋuul binib aanimbil ni ki ji bi tibɔr mbamɔm na."
6,God will reward each of us for what we have done.,U ga ŋa binib mɔmɔk baatuln aah ŋeer pu na.
7,"He will give eternal life to everyone who has patiently done what is good in the hope of receiving glory, honor, and life that lasts forever.","Binib bi kpa limɔr ki tun lituln li ŋan na, ki ban mpakm, ni nnyuŋ, ni limɔfal li kaa kpa ndoon na, bima le Uwumbɔr ga tii bi limɔfal li kaa kpa ndoon na."
8,But he will show how angry and furious he can be with every selfish person who rejects the truth and wants to do evil.,"Binib bi ban tibɔr, ki yii mbamɔn, ki dii nsan mu kaa ŋan na, bima le Uwumbɔr gee liŋuul sakpen bi pu."
9,All who are wicked will be punished with trouble and suffering. It doesn't matter if they are Jews or Gentiles.,"Binib bimɔk tun titunwanbir na ga kan falaa ni limukl. Njan, Juu yaab ga kan, le binib bi kaa ye Juu yaab na mu ga kan."
10,"But all who do right will be rewarded with glory, honor, and peace, whether they are Jews or Gentiles.","Binib bimɔk tun lituln li ŋan na, Uwumbɔr ga nyuŋ bi, ki pak bi, ki tii bi nsuudoon. Njan, u ga tii Juu yaab, le ki ga tii binib bi kaa ye Juu yaab na mu;"
11,God doesn't have any favorites!,ba pu? Uwumbɔr aa pak ubaa ki jer uken.
12,Those people who don't know about God's Law will still be punished for what they do wrong. And the Law will be used to judge everyone who knows what it says.,"Binib bimɔk kaa nyi Moses aakaal ki tun titunwanbir na aan kan limɔfal li kaa kpa ndoon na. Uwumbɔr aan baa bi ke bi dii Moses aakaal aan baa dii. Binib bimɔk nyi Moses aakaal ki tun titunwanbir na, Uwumbɔr ga baa bi tibɔr nkaal ngbaan aah dii pu na, ki ga daa bitafal."
13,"God accepts those who obey his Law, but not those who simply hear it.",Uwumbɔr aan len ke binib bi nyi waakaal kaa dii mu na aabɔr ŋan. U ga len ke binib bi dii waakaal na le aabɔr ŋan.
15,"This proves that the conscience is like a law written in the human heart. And it will show whether we are forgiven or condemned,","Baah ŋani pu na, nima le mɔk ke Moses aakaal aah len pu na bi bisui ni. Bisui ponn ni, bi nyi ni ŋan na, ni ni kaa ŋan na. Nima le baalandak bii bi n‑yoonn mubaa, ki pak bi n‑yoonn mubaa mu."
16,"when God appoints Jesus Christ to judge everyone's secret thoughts, just as my message says. The Jews and the Law","Ni ga li bi kina le bundaln Uwumbɔr ga cha Yesu Kristo ji binib tibɔr, ki baa bi tibɔbɔrkaan ti bi bisui ni na aabɔr. Maah tuk binib tibɔnyaan ti na le mɔk kina. Juu yaab ni nkaal na"
17,Some of you call yourselves Jews. You trust in the Law and take pride in God.,"Tɔ, aa len ke aa ye Juu aanii la, ki dak ke saah nyi Moses aakaal na, nima le ga cha aa ŋmar; aa kpa kipupuk ke aa nyi Uwumbɔr,"
18,"By reading the Scriptures you learn how God wants you to behave, and you discover what is right.","ki nyi waah gee pu na, ki bae Moses aakaal, ki nyi lituln li ŋan na, ni li kaa ŋan na,"
19,You are sure that you are a guide for the blind and a light for all who are in the dark.,"ki dak ke aa ye usanmɔkr le ki tii bijoom, ki ga ŋmaa woln binib bi kaa waa na aanimbil,"
20,"And since there is knowledge and truth in God's Law, you think you can instruct fools and teach young people.","ki ga ŋmaa mɔk bijɔrb nlan, ki ga ŋmaa mɔk mbim mmɔkm. Saah nyi Moses aakaal mu na, aa dak ke aa nyi tiwan mɔmɔk, ki dak ke saah len pu na mɔmɔk ye mbamɔn."
21,But how can you teach others when you refuse to learn? You preach it is wrong to steal. But do you steal?,"Tɔ, si u mɔk biken na, ba ŋa saa mɔk aabaa? Si u tuk binib ke bi taa su kinaayuk na, ba ŋa aa su?"
22,"You say people should be faithful in marriage. But are you faithful? You hate idols, yet you rob their temples.","Si u len ke binib taa gɔr kidagook na, ba ŋa aa gɔr? Si u yii ŋiwaa na, ba ŋa aa su ŋaadir ni aawan?"
23,"You take pride in the Law, but you disobey the Law and bring shame to God.","Si u kpa kipupuk Uwumbɔr aakaal pu ki bii nkaal ngbaan na, aa jinn u inimɔɔn la."
24,"It is just as the Scriptures tell us, “You have made foreigners say insulting things about God.”","Ni ŋmee Uwumbɔr Aagbaŋ ponn ni ke, “Nimi Juu yaab aah ŋani titunwanbir pu na, nima le cha binib bi kaa ye Juu yaab na len Uwumbɔr tibɔbir.”"
