verse_number,english_verse,translation_verse
13,"they took palm branches and went out to greet him. They shouted, “Hooray! God bless the one who comes in the name of the Lord! God bless the King of Israel!”","Belaa ba nyin bambie papooni dɛ kpɔ le bwɛɛ bini ka chemo ŋwɛnɛ ta silɛɛ ne dɛɛ ŋɔ, “Woowo! Korowii swee Israel tena Kooro waa valɛ o sɔn ta dɛɛ ba nɔ andɛɛɡa.”"
14,"Jesus found a donkey and rode on it, just as the Scriptures say,","Dɛ Yeesu nyin keeɡo bie bɛl, dɛ so o ta ɡɛ baa chwera Korowii Tɔn bini ŋɔ,"
3,"Mary took a very expensive bottle of perfume and poured it on Jesus' feet. She wiped them with her hair, and the sweet smell of the perfume filled the house.","Anee Mɛɛre kpɔ nosɔɔhsoma loŋbir a yoɡ aa kpeɡa kohona ba fuɡe ta Yeesu napaala ta, dɛ kpɔ o nyumpona dɛɛ feera. Asɛ dea la bini bwa sɔɔh do som ken."
9,"A lot of people came when they heard that Jesus was there. They also wanted to see Lazarus, because Jesus had raised him from death.","Belaa Juu tena pirim aa noa kɛŋɔ Yeesu lɔ Bɛtani la, ba ba bela dɛɛ nyinu dɛ́ na. O ɡbo waa laa, Lasorɔs waa chumu seo ta la ɡe jao."
2,"A meal had been prepared for Jesus. Martha was doing the serving, and Lazarus himself was there.","Ba hɔɔhro, o ne nɛra bane ne Lasorɔs so dɛɛ di kwaa la, asɛ Maata tɔɔ dɛɛ tɛɛ ba."
4,"A disciple named Judas Iscariot was there. He was the one who was going to betray Jesus, and he asked,","Belaa Yeesu habɔteŋra la bini bɛl baa dɛ yerɔ Judas Eskareɔt o taa dɛ ba Yeesu lee tɛ la ŋɔ,"
7,"Jesus replied, “Leave her alone! She has kept this perfume for the day of my burial.","Asɛ Yeesu ŋɔ, “Hé ɡelo jeiih ken. Noo o kpɔ dɛɛ huɡ mɛ."
8,"You will always have the poor with you, but you won't always have me.” A Plot To Kill Lazarus","He ne nyaara ɛɛ do lee saŋ bɛlbwa. Kɛ n te, maa he bee so ka tonɛ.” Lasorɔs kpoe vɔrɔwa"
10,So the chief priests made plans to kill Lazarus.,"Anomanta, Sɔfonomonome la vɔrɔwɔ kɛŋɔ bá kpo Lasorɔs ɡba,"
21,"Philip from Bethsaida in Galilee was there too. So they went to him and said, “Sir, we would like to meet Jesus.”","Ba la Felep waa le Galilia harɛ bwɛɛ baa dɛ yerɔ Bɛtsaeda la be, dɛ ka soŋo ŋɔ, “Nomoa, ya dɛ nyin Yeesu dɛ́ nao.”"
19,"But the Pharisees said to each other, “There is nothing we can do! Everyone in the world is following Jesus.” Some Greeks Want To Meet Jesus","Belaa Farisii tena la bol dɔŋa be ŋɔ, “Hɛlaa yaa hɛlɛ la! Yaa won ɛo wobɛlbwa noo! Na nɛra bwa aa wura teŋɛ o nɛɛ ɡɛ!” Grik tena bane baa dɛ nyin Yeesu dɛ́ na"
28,"So Father, bring glory to yourself. A voice from heaven then said, “I have already brought glory to myself, and I will do it again!”","Asɛ o ŋɔ, “N Mɛɛ, ɡel he sɔn dɔ jirima!” Belaa ba no taa bɛl le nyundua kɛŋɔ, “N ɡelɔ n sɔn dɔ jirima, kɛ mɛɛ berɔɔ ɡel o dɔ ja.”"
40,"“The Lord has blinded the eyes of the people, and he has made the people stubborn. He did this so that they could not see or understand, and so that they would not turn to the Lord and be healed.”","“Korowii tɔɔɡe ba sie, dɛ ɡel ba bambile do kpeɡri, ɡɛ aa ɛ ba sibie bɛ na, ásɛ ba liiree bini bɛ chaah ba no a mun, á ba ɛ kɛ baa charɛ ba liire dɛ́ ba o be ó chaah ba.”"
12,"The next day a large crowd was in Jerusalem for Passover. When they heard that Jesus was coming for the festival,","Tɔ aa pera la, nɛnlaa baa ba Jerusalam dɛɛ ba ba di Galekaa la noɔ kɛŋɔ Yeesu dɛ ba bela."
15,"“People of Jerusalem, don't be afraid! Your King is now coming, and he is riding on a donkey.”","“Saayɔn tena, he bɛ ɔmɛ! Hé nyiŋi na! He Kooroo soɡe keeɡo bie ta dɛɛ ba la.”"
16,"At first, Jesus' disciples did not understand. But after he had been given his glory, they remembered all this. Everything had happened exactly as the Scriptures said it would.","Dɛ o habɔteŋra la ta o waa nɔ mun noɛ loɡla la, dɛ ka tel kɛ Korowii aa tɛo jirima mɔɔ ba ta lii kɛŋɔ ba chwerɛ o bwara waa Korowii Tɔn bini ɡɛ, asɛ ba ɛo ɡɛ kpela."
18,A crowd had come to meet Jesus because they had seen him call Lazarus out of the tomb. They kept talking about him and this miracle.,Nɛnlaa baa noa kɛŋɔ o ɛ wejena nɔ la koh a waa dɛ ka chemo.
20,Some Greeks had gone to Jerusalem to worship during Passover.,Dɛ Grik tena bane ja nɛra baa kaa Jerusalam dɛɛ la ká tomɛ Korowii Galekaa tɔpere la ta la nɛ.
22,Philip told Andrew. Then the two of them went to Jesus and told him. The Son of Man Must Be Lifted Up,"Belaa Felep ka ŋɔ Andriu be, asɛ ba bwa la ka bol Yeesu be."
23,Jesus said: The time has come for the Son of Man to be given his glory.,"Anee o chaŋ ba ŋɔ, “Men Nɛn Bie la tɔpere telo kɛŋɔ Korowii tɛ mɛ jirima."
24,"I tell you for certain that a grain of wheat that falls on the ground will never be more than one grain unless it dies. But if it dies, it will produce lots of wheat.","Kasinteŋ, dɛ ba ta boyubii kpɔe du o pɔh aa, waa won ya. O ɡboo dɛ do le. Dɛ he duu te naa, o dɛ le dɛ ya kɛrɛdɛ."
25,"If you love your life, you will lose it. If you give it up in this world, you will be given eternal life.","Nomɛlbwa o siwi aa swɛɛ harɛ nɔ ta silɛɛ kwaa ta la, wɛɛ paŋɛ o nyuu. Asɛ nomɛlbwa ɡe o siwi aa wola harɛ nɔ ta silɛɛ kwaa ta lɛ la, wɛɛ dɔ o nyuu dɛ dɔ Korowii mkpa aa wola jaɡa dɔe la."
27,"Now I am deeply troubled, and I don't know what to say. But I must not ask my Father to keep me from this time of suffering. In fact, I came into the world to suffer.","Anee Yeesu berɛ ŋɔ, “Taraken n liire ta bobeŋkpoŋ cheɡɛ. Ɛrɛɛ ń soŋe n Mɛɛ ŋɔɔ? Ń soŋo ŋɔ, ‘N Mɛɛ, lɛɛ mɛ le waa nɔ nyoa’ aa? Akai! A ta ɡɛ maɡrɛ, dɛkalkɛŋɔ ɡɛ waa nɔ waa n ba.”"
29,"When the crowd heard the voice, some of them thought it was thunder. Others thought an angel had spoken to Jesus.","Nɛnlaa baa ja o nɛɛ bela la aa no taa la, bane ŋɔ bwaalaa kɔra, asɛ bane ɡe ŋɔ nyundua torome bɛlee bol waa o be."
30,"Then Jesus told the crowd, “That voice spoke to help you, not me.","Asɛ Yeesu ŋɔ, “N waa laa ya no ɡɛ taa nɔ. He waa."
31,"This world's people are now being judged, and the ruler of this world is already being thrown out!","Tɔpere Korowii aa bol harɛ nɔ ta nɛra bwa waa dɛ́ pa bole la telo, asɛ name ɡee mɛɛ ba ń doŋi Bɔnsam waa ɛ harɛ nɔ ta kooro la ta."
32,"If I am lifted up above the earth, I will make everyone want to come to me.”","Men, baa ɡɔɔ mɛ nyundua le harɛ nɔ ta. Ba baa ɡɔɔ mɛ naa, mɛɛ tɛr nɛra bwaa ba n be.”"
33,Jesus was talking about the way he would be put to death.,Anɔ waa bola nɔ dɛ baɡle seo la soo siwi waa dɛ ba sewa.
34,"The crowd said to Jesus, “The Scriptures teach that the Messiah will live forever. How can you say that the Son of Man must be lifted up? Who is this Son of Man?”","Belaa nɛnlaa la chaŋe ŋɔ, “Ya noɔ Korowii Tɔn la ɛɛ baɡle kɛŋɔ dɛ Kristo la balaa, waa sewɛ bwa. Aah, ɛrɛɛ he te berɛ ŋɔ Nɛn Bie la chɛ kɛŋɔ bá saɡɔ nyundua ɔ? Umee Nɛn Bie nɔ kwaraa te nɔ?”"
35,"Jesus answered, “The light will be with you for only a little longer. Walk in the light while you can. Then you won't be caught walking blindly in the dark.","Anee Yeesu ŋɔ ba be ŋɔ, “Bɔr taa dɛ chaah he nɛɛ tɔpera anɛ nɔ, hɛ́ɛ valɛ o ta. Dɛ ɡɛ laa aa, bɔr ɛɛ biruu he nɛ. Nomɛlbwa waa dɛ valɛ biro ta la aa bela waa dɛ kaa jemɛ."
36,"Have faith in the light while it is with you, and you will be children of the light.” The People Refuse To Have Faith in Jesus After Jesus had said these things, he left and went into hiding.","Bɔr taa dɛ chaah he nɛɛ nɔ, hé yarada bochaah la dɛ berɛ bochaah nɛra.” Yeesu aa bol ɡɛ waa nɔ tonɛ la, o le ba baah asɛ dɛ ka sɔh. Yeesu waa la bɛ yaradae"
37,"He had worked a lot of miracles among the people, but they were still not willing to have faith in him.","O ɛ nyokpowaa kohona ba siwi ta, kɛ ane abwa, ba ta on yaradae."
38,"This happened so that what the prophet Isaiah had said would come true, “Lord, who has believed our message? And who has seen your mighty strength?”","Anɔ dɛ baɡle kɛ Korowii keame Aesaya waa waa bola la ɛ kpela. O bolɔ ŋɔ, “N Dɔɔ, umee dɛ́ fe yarada waa yaa dɛ bol nɔɔ? Umee dɛ́ fe jemɛ kɛŋɔ Korowiirii ɛaɔ?”"
39,"The people could not have faith in Jesus, because Isaiah had also said,","Gɛɛ a do ba ta waa la yaradae, asɛ Aesaya berɛ bol ja ŋɔ,"
41,"Isaiah said this, because he saw the glory of Jesus and spoke about him.",Yeesu jirimaa Aesaya na asɛ dɛ bol o waa ɡɛ la.
42,"Even then, many of the leaders put their faith in Jesus, but they did not tell anyone about it. The Pharisees had already given orders for the people not to have anything to do with anyone who had faith in Jesus.","Juu tena nomonome kɛrɛdɛ ɡba yarada Yeesu, kɛ baa dɛ ɔmɛ Farisii tena nomanta, ba ta bolɛ nomɛlbwa no, dɛkalkɛ dɛ ba bolaa, aa ɡeloo ba doŋ ba cheremi dea joe."
43,"And besides, the leaders liked praise from others more than they liked praise from God. Jesus Came To Save the World",Nɛra bee baa nyin sɔn dɛ ɡwaa kɛ Korowii aa tɛɛ ba sɔn.
44,In a loud voice Jesus said: Everyone who has faith in me also has faith in the one who sent me.,"Belaa Yeesu kpɔ takpeɡ dɛ ŋɔ, “Nomɛlbwa waa yarada mɛ la, n laa wɛɛ yarada. Naate waa tom mɛ laanee wɛɛ yarada la."
45,And everyone who has seen me has seen the one who sent me.,"Nomɛlbwa waa na mɛ la, dɛ naate waa tom mɛ laanee o na ɡɛ la."
46,I am the light that has come into the world. No one who has faith in me will stay in the dark.,"N ba harɛ nɔ ta kɛŋɔ kandea dɛ baa chaah nɛra bwa, ásɛ nomɛlbwa waa yarada mɛ la bɛ biro ta do kpa."
47,"I am not the one who will judge those who refuse to obey my teachings. I came to save the people of this world, not to be their judge.","Dɛ nɛn no n waa la dɛ waa a ta teŋaa, n laa dɛ bol o waa dɛ́ pa bole, dɛkalkɛ nɛra waa bola dɛ́ pa bole waa laa n ba harɛ nɔ ta. Nɛra bwa lɛɛ waa n ba."
48,But everyone who rejects me and my teachings will be judged on the last day by what I have said.,Kɛ nɛn waa vɛh n ne n waa maa dɛ bol la ɛɛ di bolchɔɡee. N waa maa dɛ bol nɔɔ dɛ́ pao bolchɔɡe tɔpere bwa jaɡa wee.
49,I don't speak on my own. I say only what the Father who sent me has told me to say.,Dɛkalkɛ n ɡbabir kpeɡri ne laa mɛɛ bol waa nɔ. N Mɛɛ waa tom mɛ laanee do mɛ dɛ chaɡ mɛ ɡɛ maa bol o wa.
50,I know that his commands will bring eternal life. This is why I tell you exactly what the Father has told me.,"N jemɔ kɛŋɔ o waa la dɛ́ tɛ mkpa aa wola jaɡa dɔe, anomanta, anɔ la waa bol n be laanee n ɡee bol.”"
1,"It was before Passover, and Jesus knew that the time had come for him to leave this world and to return to the Father. He had always loved his followers in this world, and he loved them to the very end.","Aa ka tama ba di Galekaa Tɔpejen la, dɛ Yeesu jemɔ kɛŋɔ tɔpere telo kɛ ó le harɛ nɔ ta dɛ́ berɛ kaa o Mɛɛ be. Dɛ o dɛ nyin o nɛra baa teŋɛ o nɛɛ harɛ nɔ ta la kɛrɛdɛ dɛ ka tonɛ."
2,"Even before the evening meal started, the devil had made Judas, the son of Simon Iscariot, decide to betray Jesus.","O ne o habɔteŋra aa lɔ tiɡ ta jɔmɔra la, Bɔnsam tɔ sie kpɔ liichɔɡa ba do Seemɔn Eskareɔt bie Judas bini kɛŋɔ ó le Yeesu tɛ."
3,Jesus knew he had come from God and would go back to God. He also knew that the Father had given him complete power.,"Dɛ Yeesu te jemɔ kɛŋɔ wobɛlbwa kpeɡrii o Mɛɛ Korowii kpɔ tɛo, asɛ dɛ berɛ jemɛ kɛŋɔ ɡɛ waa le o be ba la, ɡɛɛ o berɛ dɛɛ ba o be kaala."
4,"So during the meal Jesus got up, removed his outer garment, and wrapped a towel around his waist.","Belaa o ir kondikwaa la ta, dɛ foo o batakaare, dɛ kpɔ bwarabwaa mile chara,"
5,He put some water into a large bowl. Then he began washing his disciples' feet and drying them with the towel he was wearing.,"asɛ dɛ fuɡe nee do kon bini, dɛ pa mun kpɔ dɛɛ sarame o habɔteŋra la nakpale, asɛ dɛ kpɔ bwarabwaa waa kpɔa mile chara la dɛɛ feera."
6,"But when he came to Simon Peter, this disciple asked, “Lord, are you going to wash my feet?”","Waa baa tel Seemɔn Pita be la, anee Seemɔn Pita pɛɛro ŋɔ, “N Dɔɔ, n nakpalee hɛɛ ba sarama aa?”"
7,"Jesus answered, “You don't really know what I am doing, but later you will understand.”","Anee Yeesu chaŋo ŋɔ, “Haa n waa maa dɛ ɛ nɔ mun jemɛ taraken mɔɔ. A habɔɔ hɛɛ ba jema.”"
8,"“You will never wash my feet!” Peter replied. “If I don't wash you,” Jesus told him, “you don't really belong to me.”","Asɛ o berɛ ŋɔ, “Akai! Maa sɛh he sarame n nakpale bwa.” Belaa Yeesu ŋɔ, “Dɛ he ta ɡelɛ n sarame he nakpale aa, amɔ n ne he toole wobɛlbwa bini kpa.”"
9,"Peter said, “Lord, don't wash just my feet. Wash my hands and my head.”","Anee o berɛ ŋɔ, “N Dɔɔ, amɔ dɛ ɡɛɛ te naa, bɛ n nakpale ɡbo sarame ɔ. Den sarame n nɔɔra ne n nyu bwa ja.”"
10,"Jesus answered, “People who have bathed and are clean all over need to wash just their feet. And you, my disciples, are clean, except for one of you.”","Anee Yeesu ŋɔ, “Nɛn waa sɔ nee la, dɛ nakpale laa o ba sarame aa, waa berɛ sɔ nee kpa, dɛkalkɛ doŋa toole o nɛ. Anomanta, doŋa toole he bɛlbwa nɛ, nemenɛ he bini beŋkpoŋ.”"
11,"Jesus knew who would betray him. That is why he said, “except for one of you.”","Dɛ Yeesu te jemɛ naate waa dɛ nyin ó leo tɛ. A waa o tɔ sie ŋɔ doŋa toole ba bɛlbwa nɛ, nemenɛ ba bini beŋkpoŋ la."
12,"After Jesus had washed his disciples' feet and had put his outer garment back on, he sat down again. Then he said: Do you understand what I have done?","Waa sarame ba bwa nakpale tonɛ la, o berɔ kpɔ o batakaare la do dɛ berɛ ka so o soŋnibɔr, asɛ dɛ bɔɔ ba ŋɔ, “He jemɛ waa aa bala asɛ n ɛ heyaa ɡɛ nɔ naa?"
13,"You call me your teacher and Lord, and you should, because that is who I am.","He dɛ yer mɛ he dɔɔ kɛɛ he nomoa aa, aŋwɛnɛ taa, dɛkalkɛ ɡɛɛ a do."
15,"I have set the example, and you should do for each other exactly what I have done for you.","Anɔ maa ɛa nɔ chɔ le dɛ tɛ heya, hé nyiŋa dɛ́ ɡee ɛ a dɔŋa."
16,"I tell you for certain that servants are not greater than their master, and messengers are not greater than the one who sent them.","Kasinteŋ, n dɛ ŋɔ he be, yom ta o dɔɔ ɡwaalɛ, torome ɡe ta nɛn waa tomɔ ɡwaalɛ."
18,"I am not talking about all of you. I know the ones I have chosen. But what the Scriptures say must come true. And they say, “The man who ate with me has turned against me!”","He bwa waa laa mɛɛ bol, dɛkalkɛŋɔ n jemɛ banɔ la maa lee ba. Anɔ ɡelɔ waa baa chwera Korowii Tɔn bini la ɛ kasinteŋ kɛŋɔ, ‘N dansom n ne waa pɛ nɔn di kondikwaa la, onee ɛɛ mɛ dɔm.’"
19,"I am telling you this before it all happens. Then when it does happen, you will believe who I am.","N pu sie dɛɛ baɡle heyaa mɔɔ ásɛ dɛ ɡɛ waa nɔ baa ba naa, he jemɛ dɛ́ yarada kɛ menee Kristo la."
25,"So the disciple leaned toward Jesus and asked, “Lord, which one of us are you talking about?”","Anee o kpɔ o te pɛl Yeesu dɛ bɔɔro ŋɔ, “N Dɔɔ, ya bini umee yɔ?”"
21,"After Jesus had said these things, he was deeply troubled and told his disciples, “I tell you for certain that one of you will betray me.”","Yeesu aa bol ɡɛ waa nɔ tonɛ la, o bambile chɔɡɔ kohona, o ta wobɛlbwa kpɔe sɔɔh ba kpa, dɛ ŋɔ, “Kasinteŋ, n dɛ ŋɔ he be, he bini bɛlee dɛ́ lee mɛ tɛ.”"
23,"Jesus' favorite disciple was sitting next to him at the meal,",Dɛ ba bini bɛl Yeesu aa dɛ nyinu kohona la soɡo kpaɡɔ.
24,and Simon motioned for this disciple to find out which one Jesus meant.,Belaa Seemɔn Pita lɔ sie o be ŋɔ ó bɔɔro ó baɡle ba bini bɛl la waa ŋɔa.
28,No one at the meal understood what Jesus meant.,Nɛra baa soɡa ja o nɛɛ tiɡ ta bela la ta waa waa bola la mun noɛ.
29,"But because Judas was in charge of the money, some of them thought that Jesus had told him to buy something they needed for the festival. Others thought that Jesus had told him to give some money to the poor.","Dɛ Judasee chɔ ba suuɡa bwa nyoa. Anomanta, dɛ ba bini bane dɛ lii kɛ Yeesu ken dɛ ŋɔ o be ŋɔ ó ka nyin tɔpejen la kondikwa. Dɛ ɡɛ laa ɡe aa, amɔ o ken ŋɔ ó ka tɛ nyaara suuɡa."
30,Judas took the piece of bread and went out. It was already night. The New Command,"Judas aa lɛ paanoo la dɛ di tonɛ la, o den le ba be bela kaa. Dɛ jwaanaa. Yeesu bol ɡɛ Pita aa le o habɔɔ"
32,"Then, after God is given glory because of him, God will bring glory to him, and God will do it very soon.","Dɛ a cheɡɛ n nɛɛ Korowii dɔ jirima aa, aa che o nɛɛ ń ɡe dɔ jirima, dɛ́ dɔa taraken."
33,"My children, I will be with you for only a little while longer. Then you will look for me, but you won't find me. I tell you just as I told the people, “You cannot go where I am going.”","N bii, maa he be bonɔɔ biɡri bɛlbwa. Hɛɛ baa nyin n bɔree. Gɛ maa bol Juu tena nomonome be laanee mɛɛ bol he be la. Anee kɛŋɔ haa won ba bela maa dɛ kaa la."
36,"Simon Peter asked, “Lord, where are you going?” Jesus answered, “You can't go with me now, but later on you will.”","Anee Seemɔn Pita pɛɛro ŋɔ, “N Dɔɔ, leperaa hɛɛ kaalɔ?” Asɛ Yeesu chaŋe ŋɔ, “Taraken nɔ, haa won teŋɛ n nɛɛ la bela maa dɛ kaa nɔ, kɛ he ta ɛɛ ba ti mɛɛ.”"
37,"Peter asked, “Lord, why can't I go with you now? I would die for you!”","Belaa o pɛɛro ja ŋɔ, “N Dɔɔ, ɛrɛ waa maa wola won teŋɛ he nɛɛ taraken ɔ? Dɛ seo kwaraa yaa, mɛɛ koh he waa sewɛ.”"
38,"“Would you really die for me?” Jesus asked. “I tell you for certain before a rooster crows, you will say three times that you don't even know me.”","Anee Yeesu berɛ bɔɔ ŋɔ, “Kpelaa kɛŋɔ hɛɛ won koh n waa sewaa? Kasinteŋ, n dɛ ŋɔ he be, jabal loɡle ne sii dɛ he tɔɔh kera atoro ŋɔ haa men jemɛ kwaraa.”"
1,"Jesus said to his disciples, “Don't be worried! Have faith in God and have faith in me.","Yeesu berɔ ŋɔ, “He bɛ ɡel he bambile chɔɡ! Hɛ́ɛ yarada Korowii ásɛ dɛɛ yarada n ɡe."
2,"There are many rooms in my Father's house. I wouldn't tell you this, unless it was true. I am going there to prepare a place for each of you.","Deene lɔ n Mɛɛ Korowii dem taeh. Dɛ ɡɛ laa a do aa, n fe aa he bee ŋɔ n dɛ la ka kwaa sobɔr cheɡ heyaa bela."
3,"After I have done this, I will come back and take you with me. Then we will be together.","Dɛ n kaa kwaa bɔr cheɡ heyaa bela aa, mɛɛ berɔɔ ba ásɛ dɛ ba kpɔ heyaa kaa bela maa lole, ásɛ bela maa so la, hé ɡe do bela."
4,You know the way to where I am going.”,He jemɛ bela maa dɛ ba kaala la ŋwɛnɛ.” Yeesuu ɛ ŋwɛnɛ dɛ kaa o Mɛɛ be
5,"Thomas said, “Lord, we don't even know where you are going! How can we know the way?”","Anee Tɔmas pɛɛro ŋɔ, “N Dɔɔ, aah yaa wola bela haa dɛ kaa jemɛ nɔ, ɛrɛɛ yaa ba wona jemɛ ŋwɛnɛ dɛ́ ba he be bela ɔ?”"
6,"“I am the way, the truth, and the life!” Jesus answered. “Without me, no one can go to the Father.","Belaa o chaŋo ŋɔ, “Menee ŋwɛnɛ, menee kasinteŋ, menee mkpa. Dɛ nomɛlbwa ɛɛ la n Mɛɛ la bee yaa, nemenɛ ó che n nɛ."
7,"If you had really known me, you would have known the Father. But from now on, you do know him, and you have seen him.”","He fe jem mɛ kɛrɛdɛ naa, he fe jemɛ n Mɛɛ la ɡe. Taraken he jemɔ. Onee he na la.”"
8,"Philip said, “Lord, show us the Father. That is all we need.”","Anee Felep ŋɔ, “N Dɔɔ, baɡle yaa he Mɛɛ la, ásɛ ya baah sɔɔh yaa.”"
9,"Jesus replied: Philip, I have been with you for a long time. Don't you know who I am? If you have seen me, you have seen the Father. How can you ask me to show you the Father?","Asɛ Yeesu chaŋe ŋɔ, “N ne haa lole le saŋ la bwa nɔ, amɔ he ta wone jem mɛ mɔɔ naa, Felep? Nomɛlbwa waa na mɛ la, dɛ n Mɛɛɛ o na la. Ɛrɛɛ he berɛ ŋɔ ń baɡle heyaa n Mɛɛ la nɔɔ?"
10,Don't you believe that I am one with the Father and that the Father is one with me? What I say isn't said on my own. The Father who lives in me does these things.,"Haa yarada kɛŋɔ n ne n Mɛɛ la pɛo dɛ ɛ beŋkpoŋ, o joo mɛ n ɡe joo kɛɛ? N waa maa bol la bwa ta n ɡbabir be leɛ. N Mɛɛ laanee joo mɛ asɛ mɛɛ ɛ o toma."
11,Have faith in me when I say that the Father is one with me and that I am one with the Father. Or else have faith in me simply because of the things I do.,"Hɛ́ɛ yarada mɛ kɛ maa ŋɔa ŋɔ, n jo n Mɛɛ asɛ o ɡe joo mɛ la. Dɛ ɡɛ laa ɡe aa, hé yarada mɛ n nyokpowe-ɛɛla la wa."
12,"I tell you for certain that if you have faith in me, you will do the same things I am doing. You will do even greater things, now that I am going back to the Father.","Kasinteŋ, n dɛ ŋɔ he be ŋɔ, nomɛlbwa waa yarada mɛ la, wɛɛ ɛ n we-ɛɛla dɔŋa bwa soo siwii. Wɛɛ won dɛɛ ɛ anɔ la aa ɡwaa n kwaa nɔ kwaraa, dɛkalkɛ mɛɛ berɔɔ kaa n Mɛɛ be."
13,"Ask me, and I will do whatever you ask. This way the Son will bring honor to the Father.","Ásɛ komɛlbwa haa che n sɔn ta dɛ́ soŋe la, mɛɛ ɛo. Anɔ taa aa ba cheɡa ń lɛ jirima tɛ n Mɛɛ Korowii."
14,I will do whatever you ask me to do. The Holy Spirit Is Promised,"Dɛ he cheɡɛ n sɔn ta soŋe komɛlbwa naa, mɛɛ ɛo.” Yeesu baɡɛ nyoa o Domadɛɛɡe la wa"
15,"Jesus said to his disciples: If you love me, you will do as I command.","Yeesu berɔ ŋɔ, “He dɛ nyin n wa aa, hɛ́ɛ dɛɛ teŋɛ n waa maa kpɔa tɛ heyaa la taa."
16,Then I will ask the Father to send you the Holy Spirit who will help you and always be with you.,"Mɛɛ soŋe n Mɛɛ Korowiirii ó berɛ tɛ heyaa Habɔchekpaa ja wɛ́ɛ cha heya, dɛ́ soŋe dɛɛ tɛ heya, ásɛ he ne o so saŋ bɛlbwa."
17,"The Spirit will show you what is true. The people of this world cannot accept the Spirit, because they don't see or know him. But you know the Spirit, who is with you and will keep on living in you.","Korowii Domadɛɛɡe laanee. Wɛɛ ɡeloo he jemɛ Korowii kasinteŋ waa la. Nɛra baa dɔ harɛ nɔ ta ɡbo liire aa won yarada o Domadɛɛɡe wa, dɛkalkɛ baa won nao ásɛ dɛ jemɔ. Kɛ he te jemɔ, dɛkalkɛ o ne heyaa lole, asɛ o so he nɛ."
18,I won't leave you like orphans. I will come back to you.,"N baa kaa laa, maa heyaa ta kɛ bilalbii, mɛɛ berɔɔ ba he be."
19,"In a little while the people of this world won't be able to see me, but you will see me. And because I live, you will live.","A ka tama, nɛra baa dɔ harɛ nɔ ta ɡbo liire aa men na kpa, kɛ he te ɛɛ na mɛɛ. Maa dɔ mkpa nomanta, he ɡee dɔ mkpaa."
20,"Then you will know I am one with the Father. You will know you are one with me, and I am one with you.","Tɔpere la telaa, hɛɛ jemɔɔ kɛŋɔ n ne n Mɛɛ ɛ beŋkpoŋ, bɛl aa wola won daɡre o te o dɔŋ nɛ, ásɛ n ne he ɡe ɛ beŋkpoŋ ɡɛ tenten."
21,"If you love me, you will do what I have said, and my Father will love you. I will also love you and show you what I am like.","Nomɛlbwa waa lɛ n waa maa kpɔa tɛ heyaa dɛɛ teŋɛ a ta la, onee dɛɛ nyin mɛ. Nomɛlbwa waa dɛ nyin mɛ la, n Mɛɛ la ɛɛ nyinuu, ásɛ n ɡe nyin naate, dɛ́ kpɔ n te baɡlo.”"
22,"The other Judas, not Judas Iscariot, then spoke up and asked, “Lord, what do you mean by saying that you will show us what you are like, but you will not show the people of this world?”","Belaa Judas pɛɛro ŋɔ, “N Dɔɔ, ɛrɛɛ hɛɛ ba he te kpɔe baɡle ya ɡbosoo, asɛ dɛ ɡel nɛra baa dɔ harɛ nɔ ta ɡbo liire nɔɔ?”"
23,"Jesus replied: If anyone loves me, they will obey me. Then my Father will love them, and we will come to them and live in them.","Asɛ Yeesu chaŋo ŋɔ, “Nomɛlbwa waa dɛ nyin mɛ la, wɛɛ dɛɛ teŋɛ n webaɡla la taa. N Mɛɛ ɛɛ nyinuu, n ne o bwa ba o be ya ne o so."
24,"But anyone who doesn't love me, won't obey me. What they have heard me say doesn't really come from me, but from the Father who sent me.","Nomɛlbwa waa wola men nyin la, waa n webaɡla ta teŋɛ. Waa haa dɛ no nɔ ta n be leɛ, a bwa le n Mɛɛ waa tom mɛ la be."
25,I have told you these things while I am still with you.,N ta aa lɔ he be nɔɔ mɛɛ bol ɡɛ waa nɔ he be.
26,"But the Holy Spirit will come and help you, because the Father will send the Spirit to take my place. The Spirit will teach you everything and will remind you of what I said while I was with you.","Korowii Domadɛɛɡe waa ɛ Habɔchekpaa la, onee n Mɛɛ ɛɛ ba toma ó che n sɔn ta ba dɛ ba baɡle heyaa wobɛlbwa, dɛɛ lii heyaa anɔ la bwa n fa aa bol he be la."
27,"I give you peace, the kind of peace only I can give. It isn't like the peace this world can give. So don't be worried or afraid.","Deŋnesɔɔhnaa n kpɔ dɛɛ tɛ heya, n ɡbabir deŋnesɔɔhnaa. Harɛ nɔ ta deŋnesɔɔhna laa, anomanta, he bɛ ɡel he bambile teŋe ásɛ hɛɛ ɔmɛ."
28,"You have already heard me say I am going and I will also come back to you. If you really love me, you should be glad I am going back to the Father, because he is greater than I am.","N bol he be he no kɛŋɔ ‘Mɛɛ kaaloo ásɛ dɛ berɛ ba he be.’ Dɛ he fe dɛ nyin mɛ naa, he sie fe ɛɛ lɛo kɛŋɔ maa kaa n Mɛɛ be, dɛkalkɛ o ɡwaa mɛ."
29,"I am telling you this before I leave, so when it does happen, you will have faith in me.","N pu sie dɛɛ bol he be mɔɔ a ba ɛ ɡɛ, ásɛ dɛ a ɛ ɡɛ naa, hé yarada mɛ."
